,time,pblh(m)
2747,2018-07-10,2075.8184
2748,2018-07-11,2413.8672
2749,2018-07-12,2462.758
2750,2018-07-13,2254.0942
2751,2018-07-14,1847.7961
2752,2018-07-15,787.9996
2753,2018-07-16,2051.0576
2754,2018-07-17,496.2303
2755,2018-07-18,2540.641
2756,2018-07-19,2122.8184
2757,2018-07-20,2021.0299
2758,2018-07-21,831.6682
2759,2018-07-22,648.93536
2760,2018-07-23,927.6941
2761,2018-07-24,739.15375
2762,2018-07-25,599.9094
2763,2018-07-26,1492.7748
2764,2018-07-27,1752.8057
2765,2018-07-28,1852.7932
2766,2018-07-29,1683.3411
2767,2018-07-30,859.1749
2768,2018-07-31,820.14325
2769,2018-08-01,1379.6866
2770,2018-08-02,1178.9912
2771,2018-08-03,646.4593
2772,2018-08-04,1197.404
2773,2018-08-05,1539.2346
2774,2018-08-06,1577.1858
2775,2018-08-07,1454.4635
2776,2018-08-08,1081.2996
2777,2018-08-09,1745.1523
2778,2018-08-10,1768.2021
2779,2018-08-11,1533.2921
2780,2018-08-12,1074.7717
2781,2018-08-13,1259.8456
2782,2018-08-14,1636.2059
2783,2018-08-15,1638.0518
2784,2018-08-16,1674.4272
2785,2018-08-17,1674.2021
2786,2018-08-18,1250.5266
2787,2018-08-19,1005.66736
2788,2018-08-20,593.60675
2789,2018-08-21,464.62683
2790,2018-08-22,1241.3428
2791,2018-08-23,2047.141
2792,2018-08-24,1995.2789
2793,2018-08-25,1664.6581
2794,2018-08-26,1139.3292
2795,2018-08-27,1081.7047
2796,2018-08-28,1731.8717
2797,2018-08-29,1907.2664
2798,2018-08-30,1507.226
2799,2018-08-31,826.3109
2800,2018-09-01,822.57434
2801,2018-09-02,1075.0419
2802,2018-09-03,1117.9902
2803,2018-09-04,1780.0422
2804,2018-09-05,1640.7079
2805,2018-09-06,1611.8506
2806,2018-09-07,1120.6013
2807,2018-09-08,696.16046
2808,2018-09-09,867.5935
2809,2018-09-10,842.3377
2810,2018-09-11,319.07983
2811,2018-09-12,389.39978
2812,2018-09-13,735.5072
2813,2018-09-14,708.1806
2814,2018-09-15,904.4192
2815,2018-09-16,694.94495
2816,2018-09-17,860.39044
2817,2018-09-18,1096.1559
2818,2018-09-19,1443.974
2819,2018-09-20,831.62317
2820,2018-09-21,794.3473
2821,2018-09-22,985.3186
2822,2018-09-23,517.1642
2823,2018-09-24,788.5398
2824,2018-09-25,674.4612
2825,2018-09-26,1102.1885
2826,2018-09-27,636.1499
2827,2018-09-28,1421.3293
2828,2018-09-29,1552.6953
2829,2018-09-30,1189.4355
2830,2018-10-01,941.47
2831,2018-10-02,884.7008
2832,2018-10-03,1620.7194
2833,2018-10-04,1559.5383
2834,2018-10-05,452.9668
2835,2018-10-06,547.73224
2836,2018-10-07,789.26013
2837,2018-10-08,870.6548
2838,2018-10-09,723.8923
2839,2018-10-10,1198.9797
2840,2018-10-11,665.18726
2841,2018-10-12,1374.7795
2842,2018-10-13,1569.7126
2843,2018-10-14,584.5579
2844,2018-10-15,678.693
2845,2018-10-16,1056.8541
2846,2018-10-17,2221.6804
2847,2018-10-18,1688.7433
2848,2018-10-19,1073.4211
2849,2018-10-20,1675.8678
2850,2018-10-21,1858.4207
2851,2018-10-22,1007.28796
2852,2018-10-23,2414.4075
2853,2018-10-24,1738.7146
2854,2018-10-25,1068.9192
2855,2018-10-26,800.3799
2856,2018-10-27,864.8023
2857,2018-10-28,1440.1024
2858,2018-10-29,1824.2511
2859,2018-10-30,1231.6185
2860,2018-10-31,592.48126
2861,2018-11-01,1302.0286
2862,2018-11-02,1219.8235
2863,2018-11-03,1677.9387
2864,2018-11-04,975.05426
2865,2018-11-05,547.327
2866,2018-11-06,411.9093
2867,2018-11-07,911.6673
2868,2018-11-08,1010.0342
2869,2018-11-09,572.5828
2870,2018-11-10,2033.6353
2871,2018-11-11,1129.6501
2872,2018-11-12,827.6615
2873,2018-11-13,1017.19226
2874,2018-11-14,1204.427
2875,2018-11-15,760.17773
2876,2018-11-16,1220.4539
2877,2018-11-17,1035.56
2878,2018-11-18,912.0274
2879,2018-11-19,421.99365
2880,2018-11-20,1700.4033
2881,2018-11-21,1639.1322
2882,2018-11-22,1431.5938
2883,2018-11-23,948.3579
2884,2018-11-24,315.92847
2885,2018-11-25,1220.6339
2886,2018-11-26,832.07336
2887,2018-11-27,1509.7921
2888,2018-11-28,1590.4664
2889,2018-11-29,1089.628
2890,2018-11-30,262.5807
2891,2018-12-01,381.52136
2892,2018-12-02,463.9065
2893,2018-12-03,1593.3026
2894,2018-12-04,1564.0852
2895,2018-12-05,1341.3754
2896,2018-12-06,1303.3341
2897,2018-12-07,1461.7566
2898,2018-12-08,1200.7354
2899,2018-12-09,513.2475
2900,2018-12-10,731.2754
2901,2018-12-11,735.77734
2902,2018-12-12,1022.7746
2903,2018-12-13,527.4736
2904,2018-12-14,194.01648
2905,2018-12-15,563.2188
2906,2018-12-16,680.4487
2907,2018-12-17,1763.7002
2908,2018-12-18,1368.702
2909,2018-12-19,640.3817
2910,2018-12-20,211.03381
2911,2018-12-21,1085.1262
2912,2018-12-22,1453.5181
2913,2018-12-23,809.60876
2914,2018-12-24,1713.819
2915,2018-12-25,980.9968
2916,2018-12-26,696.4756
2917,2018-12-27,719.88556
2918,2018-12-28,584.693
2919,2018-12-29,1251.7871
2920,2018-12-30,638.761
2921,2018-12-31,348.88245
2922,2019-01-01,1337.7545
2923,2019-01-02,695.6939
2924,2019-01-03,1148.1075
2925,2019-01-04,627.929
2926,2019-01-05,887.1416
2927,2019-01-06,1557.3981
2928,2019-01-07,720.7622
2929,2019-01-08,563.67084
2930,2019-01-09,2124.7751
2931,2019-01-10,1813.3883
2932,2019-01-11,1247.6699
2933,2019-01-12,864.72705
2934,2019-01-13,595.75256
2935,2019-01-14,716.8764
2936,2019-01-15,1062.0983
2937,2019-01-16,1258.7587
2938,2019-01-17,754.54987
2939,2019-01-18,760.89984
2940,2019-01-19,653.89764
2941,2019-01-20,1353.9612
2942,2019-01-21,1742.6853
2943,2019-01-22,1179.1941
2944,2019-01-23,912.1625
2945,2019-01-24,1297.5695
2946,2019-01-25,2194.862
2947,2019-01-26,1607.9612
2948,2019-01-27,970.8289
2949,2019-01-28,992.1535
2950,2019-01-29,453.63574
2951,2019-01-30,2857.347
2952,2019-01-31,1828.8842
2953,2019-02-01,641.0081
2954,2019-02-02,604.6615
2955,2019-02-03,331.99072
2956,2019-02-04,428.04626
2957,2019-02-05,1118.49
2958,2019-02-06,503.15625
2959,2019-02-07,365.49402
2960,2019-02-08,1631.0391
2961,2019-02-09,1345.4314
2962,2019-02-10,889.3215
2963,2019-02-11,357.62756
2964,2019-02-12,492.39917
2965,2019-02-13,2103.5928
2966,2019-02-14,745.404
2967,2019-02-15,1927.2144
2968,2019-02-16,1205.2102
2969,2019-02-17,856.14984
2970,2019-02-18,1877.8834
2971,2019-02-19,1770.6917
2972,2019-02-20,657.7835
2973,2019-02-21,1140.2412
2974,2019-02-22,872.92523
2975,2019-02-23,527.8928
2976,2019-02-24,1958.6327
2977,2019-02-25,2496.4868
2978,2019-02-26,1920.7697
2979,2019-02-27,849.8472
2980,2019-02-28,1371.4
2981,2019-03-01,770.9461
2982,2019-03-02,1152.4673
2983,2019-03-03,804.4021
2984,2019-03-04,1581.2816
2985,2019-03-05,2277.886
2986,2019-03-06,2172.7793
2987,2019-03-07,2149.9382
2988,2019-03-08,1030.3009
2989,2019-03-09,799.42633
2990,2019-03-10,1000.2095
2991,2019-03-11,2012.3232
2992,2019-03-12,1749.3671
2993,2019-03-13,1117.021
2994,2019-03-14,1235.3964
2995,2019-03-15,1647.9093
2996,2019-03-16,2158.0889
2997,2019-03-17,2744.3264
2998,2019-03-18,1588.0581
2999,2019-03-19,2205.7139
3000,2019-03-20,1328.0399
3001,2019-03-21,558.4581
3002,2019-03-22,2221.0203
3003,2019-03-23,1923.992
3004,2019-03-24,1368.2725
3005,2019-03-25,1113.1826
3006,2019-03-26,1719.2756
3007,2019-03-27,1415.613
3008,2019-03-28,1040.1102
3009,2019-03-29,781.98755
3010,2019-03-30,1993.3682
3011,2019-03-31,1930.342
3012,2019-04-01,1879.5894
3013,2019-04-02,1105.0319
3014,2019-04-03,2558.755
3015,2019-04-04,2119.894
3016,2019-04-05,515.3351
3017,2019-04-06,1147.1598
3018,2019-04-07,1359.553
3019,2019-04-08,1979.3887
3020,2019-04-09,1955.5999
3021,2019-04-10,2601.4514
3022,2019-04-11,1250.9397
3023,2019-04-12,1064.8942
3024,2019-04-13,1200.8505
3025,2019-04-14,1252.0769
3026,2019-04-15,2040.8983
3027,2019-04-16,1598.057
3028,2019-04-17,816.2965
3029,2019-04-18,1646.3928
3030,2019-04-19,1555.8817
3031,2019-04-20,1996.8274
3032,2019-04-21,1768.7961
3033,2019-04-22,1734.5347
3034,2019-04-23,1363.2493
3035,2019-04-24,1668.7126
3036,2019-04-25,909.8879
3037,2019-04-26,1835.5186
3038,2019-04-27,2434.2666
3039,2019-04-28,1787.467
3040,2019-04-29,1096.0754
3041,2019-04-30,1700.2731
3042,2019-05-01,516.7567
3043,2019-05-02,2379.5332
3044,2019-05-03,1120.433
3045,2019-05-04,1049.73
3046,2019-05-05,557.98425
3047,2019-05-06,1550.9534
3048,2019-05-07,1734.9137
3049,2019-05-08,628.63983
3050,2019-05-09,948.69867
3051,2019-05-10,1361.259
3052,2019-05-11,705.7876
3053,2019-05-12,530.07275
3054,2019-05-13,536.7544
3055,2019-05-14,1848.5028
3056,2019-05-15,2714.6616
3057,2019-05-16,2557.8071
3058,2019-05-17,1127.1621
3059,2019-05-18,1196.0168
3060,2019-05-19,1687.4309
3061,2019-05-20,2613.725
3062,2019-05-21,1486.8846
3063,2019-05-22,1183.2222
3064,2019-05-23,1612.1787
3065,2019-05-24,1773.1559
3066,2019-05-25,1226.8665
3067,2019-05-26,2032.9845
3068,2019-05-27,1702.8794
3069,2019-05-28,2048.907
3070,2019-05-29,2358.1611
3071,2019-05-30,2290.8228
3072,2019-05-31,2077.3872
3073,2019-06-01,2224.0056
3074,2019-06-02,2332.5244
3075,2019-06-03,2279.7815
3076,2019-06-04,1996.6853
3077,2019-06-05,1599.2892
3078,2019-06-06,1861.2976
3079,2019-06-07,1216.6306
3080,2019-06-08,1660.5619
3081,2019-06-09,1136.5449
3082,2019-06-10,601.72345
3083,2019-06-11,2041.9883
3084,2019-06-12,1835.6133
3085,2019-06-13,1489.7754
3086,2019-06-14,2362.7578
3087,2019-06-15,1821.8234
3088,2019-06-16,1993.7472
3089,2019-06-17,2274.853
3090,2019-06-18,904.34344
3091,2019-06-19,1260.512
3092,2019-06-20,2265.6597
3093,2019-06-21,2347.9253
3094,2019-06-22,2553.9688
3095,2019-06-23,2191.5923
3096,2019-06-24,1796.5656
3097,2019-06-25,2402.8955
3098,2019-06-26,2492.9329
3099,2019-06-27,2527.147
3100,2019-06-28,2443.8389
3101,2019-06-29,2727.2192
3102,2019-06-30,2858.3894
3103,2019-07-01,2170.9785
3104,2019-07-02,2328.8281
3105,2019-07-03,1854.8054
3106,2019-07-04,498.65442
3107,2019-07-05,1356.5676
3108,2019-07-06,1710.5563
3109,2019-07-07,938.93677
3110,2019-07-08,914.43713
3111,2019-07-09,1474.7059
3112,2019-07-10,1423.1003
3113,2019-07-11,1110.908
3114,2019-07-12,1715.4373
3115,2019-07-13,1696.9559
3116,2019-07-14,2407.729
3117,2019-07-15,2260.447
3118,2019-07-16,2336.1733
3119,2019-07-17,2475.3994
3120,2019-07-18,1502.191
3121,2019-07-19,2054.2144
3122,2019-07-20,2538.615
3123,2019-07-21,2224.1953
3124,2019-07-22,2318.2605
3125,2019-07-23,741.18646
3126,2019-07-24,1882.8118
3127,2019-07-25,2236.99
3128,2019-07-26,2432.4658
3129,2019-07-27,2374.6523
3130,2019-07-28,2406.4023
3131,2019-07-29,2392.3281
3132,2019-07-30,3116.4175
3133,2019-07-31,1278.4247
3134,2019-08-01,2177.6602
3135,2019-08-02,1674.9204
3136,2019-08-03,1797.229
3137,2019-08-04,2352.8064
3138,2019-08-05,1803.2473
3139,2019-08-06,2274.237
3140,2019-08-07,2572.4026
3141,2019-08-08,2610.7395
3142,2019-08-09,2682.817
3143,2019-08-10,2573.54
3144,2019-08-11,2353.4697
3145,2019-08-12,2159.321
3146,2019-08-13,633.8999
3147,2019-08-14,1171.612
3148,2019-08-15,853.9226
3149,2019-08-16,1292.878
3150,2019-08-17,1585.0728
3151,2019-08-18,1817.4636
3152,2019-08-19,2268.598
3153,2019-08-20,1712.4991
3154,2019-08-21,1847.9816
3155,2019-08-22,1940.72
3156,2019-08-23,635.65326
3157,2019-08-24,2214.291
3158,2019-08-25,1668.9021
3159,2019-08-26,1168.6266
3160,2019-08-27,596.22644
3161,2019-08-28,959.59796
3162,2019-08-29,2007.0632
3163,2019-08-30,2174.343
3164,2019-08-31,1970.6692
3165,2019-09-01,1264.9666
3166,2019-09-02,1722.1189
3167,2019-09-03,1989.0558
3168,2019-09-04,2197.2314
3169,2019-09-05,762.5585
3170,2019-09-06,1213.9296
3171,2019-09-07,2239.3594
3172,2019-09-08,1951.3823
3173,2019-09-09,1433.431
3174,2019-09-10,1809.7394
3175,2019-09-11,2295.372
3176,2019-09-12,2476.0154
3177,2019-09-13,927.2793
3178,2019-09-14,984.2397
3179,2019-09-15,1707.6655
3180,2019-09-16,1819.0748
3181,2019-09-17,1562.2317
3182,2019-09-18,2055.7307
3183,2019-09-19,1500.2955
3184,2019-09-20,1422.7213
3185,2019-09-21,2129.751
3186,2019-09-22,1804.7163
3187,2019-09-23,2723.144
3188,2019-09-24,2258.4568
3189,2019-09-25,1992.9417
3190,2019-09-26,1854.0472
3191,2019-09-27,1907.9275
3192,2019-09-28,1050.2512
3193,2019-09-29,1495.225
3194,2019-09-30,655.035
3195,2019-10-01,1243.6418
3196,2019-10-02,2343.9922
3197,2019-10-03,773.7894
3198,2019-10-04,1863.4775
3199,2019-10-05,1473.9478
3200,2019-10-06,1113.5616
3201,2019-10-07,1718.8965
3202,2019-10-08,1129.3419
3203,2019-10-09,1318.8467
3204,2019-10-10,1552.7067
3205,2019-10-11,1434.2839
3206,2019-10-12,800.4215
3207,2019-10-13,724.4111
3208,2019-10-14,1743.633
3209,2019-10-15,1486.8846
3210,2019-10-16,1239.2347
3211,2019-10-17,1998.2017
3212,2019-10-18,1592.1335
3213,2019-10-19,1119.7695
3214,2019-10-20,526.1395
3215,2019-10-21,881.40765
3216,2019-10-22,678.729
3217,2019-10-23,1748.6089
3218,2019-10-24,1335.3378
3219,2019-10-25,1103.1364
3220,2019-10-26,585.6589
3221,2019-10-27,1515.981
3222,2019-10-28,905.29126
3223,2019-10-29,859.467
3224,2019-10-30,674.701
3225,2019-10-31,1624.2626
3226,2019-11-01,1762.92
3227,2019-11-02,1380.309
3228,2019-11-03,1802.2996
3229,2019-11-04,1541.997
3230,2019-11-05,991.8218
3231,2019-11-06,1169.8113
3232,2019-11-07,641.15027
3233,2019-11-08,2111.554
3234,2019-11-09,1312.6389
3235,2019-11-10,796.67786
3236,2019-11-11,702.42303
3237,2019-11-12,1988.0132
3238,2019-11-13,1690.6533
3239,2019-11-14,753.0808
3240,2019-11-15,671.47864
3241,2019-11-16,1194.3109
3242,2019-11-17,758.90955
3243,2019-11-18,673.46893
3244,2019-11-19,1420.8258
3245,2019-11-20,1774.4827
3246,2019-11-21,903.2062
3247,2019-11-22,924.4834
3248,2019-11-23,629.9667
3249,2019-11-24,1323.2538
3250,2019-11-25,1000.30426
3251,2019-11-26,483.06372
3252,2019-11-27,924.673
3253,2019-11-28,1847.413
3254,2019-11-29,1142.7053
3255,2019-11-30,671.1469
3256,2019-12-01,519.6
3257,2019-12-02,1080.2953
3258,2019-12-03,1168.6266
3259,2019-12-04,1233.8799
3260,2019-12-05,1739.9843
3261,2019-12-06,471.54846
3262,2019-12-07,1244.5896
3263,2019-12-08,872.92523
3264,2019-12-09,704.22375
3265,2019-12-10,780.42377
3266,2019-12-11,1287.6179
3267,2019-12-12,928.13226
3268,2019-12-13,287.82507
3269,2019-12-14,1024.3301
3270,2019-12-15,1692.2644
3271,2019-12-16,459.4171
3272,2019-12-17,722.98944
3273,2019-12-18,2102.1235
3274,2019-12-19,1943.042
3275,2019-12-20,932.91846
3276,2019-12-21,533.43726
3277,2019-12-22,276.1676
3278,2019-12-23,217.40637
3279,2019-12-24,666.5503
3280,2019-12-25,444.58472
3281,2019-12-26,304.6952
3282,2019-12-27,371.74927
3283,2019-12-28,1080.1531
3284,2019-12-29,336.7295
3285,2019-12-30,624.8488
3286,2019-12-31,1896.507
3287,2020-01-01,1671.9462
3288,2020-01-02,465.85815
3289,2020-01-03,470.667
3290,2020-01-04,904.5333
3291,2020-01-05,1739.8322
3292,2020-01-06,1838.0544
3293,2020-01-07,1719.0623
3294,2020-01-08,2464.1704
3295,2020-01-09,730.49567
3296,2020-01-10,758.7857
3297,2020-01-11,1577.4072
3298,2020-01-12,1520.8271
3299,2020-01-13,443.40002
3300,2020-01-14,361.70166
3301,2020-01-15,519.93164
3302,2020-01-16,2505.8638
3303,2020-01-17,2120.904
3304,2020-01-18,819.35614
3305,2020-01-19,1801.6815
3306,2020-01-20,1280.8475
3307,2020-01-21,1058.0056
3308,2020-01-22,755.86975
3309,2020-01-23,354.8977
3310,2020-01-24,515.07166
3311,2020-01-25,726.0961
3312,2020-01-26,1638.4381
3313,2020-01-27,1630.7644
3314,2020-01-28,1686.2703
3315,2020-01-29,1347.5568
3316,2020-01-30,866.83026
3317,2020-01-31,572.06104
3318,2020-02-01,685.7329
3319,2020-02-02,1328.5262
3320,2020-02-03,635.7521
3321,2020-02-04,842.88855
3322,2020-02-05,627.61804
3323,2020-02-06,572.93066
3324,2020-02-07,2103.101
3325,2020-02-08,2043.912
3326,2020-02-09,1649.5392
3327,2020-02-10,855.5756
3328,2020-02-11,498.3943
3329,2020-02-12,1019.791
3330,2020-02-13,892.0509
3331,2020-02-14,1986.3599
3332,2020-02-15,1181.4998
3333,2020-02-16,419.91882
3334,2020-02-17,1093.867
3335,2020-02-18,974.0563
3336,2020-02-19,1641.2517
3337,2020-02-20,1376.4607
3338,2020-02-21,1472.074
3339,2020-02-22,1019.1771
3340,2020-02-23,1046.3928
3341,2020-02-24,935.9951
3342,2020-02-25,346.9171
3343,2020-02-26,446.72534
3344,2020-02-27,2436.4941
3345,2020-02-28,2281.9988
3346,2020-02-29,2247.928
3347,2020-03-01,1343.5665
3348,2020-03-02,1987.3318
3349,2020-03-03,1099.2385
3350,2020-03-04,2534.256
3351,2020-03-05,1216.8495
3352,2020-03-06,1757.2769
3353,2020-03-07,1719.7784
3354,2020-03-08,1063.94
3355,2020-03-09,1120.0085
3356,2020-03-10,1865.7306
3357,2020-03-11,707.8329
3358,2020-03-12,951.2912
3359,2020-03-13,1983.5461
3360,2020-03-14,1426.3392
3361,2020-03-15,1301.2081
3362,2020-03-16,1603.9067
3363,2020-03-17,1199.9164
3364,2020-03-18,987.35724
3365,2020-03-19,1115.3531
3366,2020-03-20,1911.8235
3367,2020-03-21,1335.9952
3368,2020-03-22,1573.5704
3369,2020-03-23,930.41895
3370,2020-03-24,1221.3513
3371,2020-03-25,794.8006
3372,2020-03-26,990.22205
3373,2020-03-27,1333.949
3374,2020-03-28,476.2943
3375,2020-03-29,632.6315
3376,2020-03-30,3365.002
3377,2020-03-31,1248.209
3378,2020-04-01,1416.6194
3379,2020-04-02,2591.1943
3380,2020-04-03,2058.85
3381,2020-04-04,1234.6523
3382,2020-04-05,1545.5873
3383,2020-04-06,1808.7924
3384,2020-04-07,1373.596
3385,2020-04-08,1940.7786
3386,2020-04-09,2802.577
3387,2020-04-10,2677.3945
3388,2020-04-11,2652.225
3389,2020-04-12,1916.2742
3390,2020-04-13,2083.917
3391,2020-04-14,1862.4054
3392,2020-04-15,3021.889
3393,2020-04-16,2966.639
3394,2020-04-17,1742.9016
3395,2020-04-18,2031.6853
3396,2020-04-19,1351.189
3397,2020-04-20,1464.4004
3398,2020-04-21,3213.525
3399,2020-04-22,2114.5605
3400,2020-04-23,733.3605
3401,2020-04-24,752.4422
3402,2020-04-25,1221.6072
3403,2020-04-26,488.7256
3404,2020-04-27,1877.7014
3405,2020-04-28,740.7272
3406,2020-04-29,1492.8951
3407,2020-04-30,1361.3181
3408,2020-05-01,1727.9636
3409,2020-05-02,1659.9753
3410,2020-05-03,1091.7184
3411,2020-05-04,2391.1687
3412,2020-05-05,1066.6512
3413,2020-05-06,1447.4161
3414,2020-05-07,2890.8748
3415,2020-05-08,2069.3884
3416,2020-05-09,2458.236
3417,2020-05-10,1911.6189
3418,2020-05-11,2045.4978
3419,2020-05-12,2378.0725
3420,2020-05-13,2767.5342
3421,2020-05-14,1005.2623
3422,2020-05-15,1885.3239
3423,2020-05-16,1860.3591
3424,2020-05-17,957.12317
3425,2020-05-18,903.7659
3426,2020-05-19,1679.2106
3427,2020-05-20,1314.0999
3428,2020-05-21,1064.9631
3429,2020-05-22,456.49634
3430,2020-05-23,1672.6112
3431,2020-05-24,712.79517
3432,2020-05-25,1010.73615
3433,2020-05-26,1100.4663
3434,2020-05-27,1024.0371
3435,2020-05-28,675.70605
3436,2020-05-29,1152.4934
3437,2020-05-30,2679.3386
3438,2020-05-31,2743.6948
3439,2020-06-01,2711.2097
3440,2020-06-02,1083.6868
3441,2020-06-03,2281.9478
3442,2020-06-04,2343.5413
3443,2020-06-05,1782.1904
3444,2020-06-06,2118.8577
3445,2020-06-07,2412.0923
3446,2020-06-08,1840.6635
3447,2020-06-09,1838.9752
3448,2020-06-10,1510.084
3449,2020-06-11,1595.9263
3450,2020-06-12,3038.0034
3451,2020-06-13,2484.224
3452,2020-06-14,1906.145
3453,2020-06-15,1887.4214
3454,2020-06-16,1631.941
3455,2020-06-17,986.33405
3456,2020-06-18,1309.3422
3457,2020-06-19,1528.0914
3458,2020-06-20,633.44995
3459,2020-06-21,1310.2119
3460,2020-06-22,1423.0652
3461,2020-06-23,1451.1506
3462,2020-06-24,2699.29
3463,2020-06-25,1961.1904
3464,2020-06-26,2320.162
3465,2020-06-27,1821.7352
3466,2020-06-28,1432.5804
3467,2020-06-29,2367.9434
3468,2020-06-30,2323.8457
3469,2020-07-01,1563.6459
3470,2020-07-02,1966.5107
3471,2020-07-03,2355.0005
3472,2020-07-04,1949.4242
3473,2020-07-05,1439.2821
3474,2020-07-06,2045.6514
3475,2020-07-07,1208.7155
3476,2020-07-08,1639.8705
3477,2020-07-09,1531.8259
3478,2020-07-10,1433.9617
3479,2020-07-11,2352.8518
3480,2020-07-12,2094.0464
3481,2020-07-13,2198.6633
3482,2020-07-14,2546.4316
3483,2020-07-15,2215.4429
3484,2020-07-16,1549.066
3485,2020-07-17,2278.0085
3486,2020-07-18,2760.8325
3487,2020-07-19,2558.607
3488,2020-07-20,2462.4822
3489,2020-07-21,2337.8628
3490,2020-07-22,1709.24
3491,2020-07-23,1668.7233
3492,2020-07-24,684.40283
3493,2020-07-25,1231.3782
3494,2020-07-26,2504.4314
3495,2020-07-27,2427.0813
3496,2020-07-28,1749.9102
3497,2020-07-29,2257.392
3498,2020-07-30,2177.791
3499,2020-07-31,411.42664
3500,2020-08-01,900.3384
3501,2020-08-02,1972.8031
3502,2020-08-03,1484.71
3503,2020-08-04,1480.5662
3504,2020-08-05,1710.3655
3505,2020-08-06,1085.8353
3506,2020-08-07,1066.1396
3507,2020-08-08,1060.6147
3508,2020-08-09,1264.6818
3509,2020-08-10,1729.9587
3510,2020-08-11,1480.1569
3511,2020-08-12,1404.6486
3512,2020-08-13,451.73877
3513,2020-08-14,1039.947
3514,2020-08-15,702.46136
3515,2020-08-16,603.9321
3516,2020-08-17,1306.0681
3517,2020-08-18,1939.3973
3518,2020-08-19,1283.303
3519,2020-08-20,1173.8772
3520,2020-08-21,1091.8718
3521,2020-08-22,641.22595
3522,2020-08-23,1008.741
3523,2020-08-24,1117.3483
3524,2020-08-25,2043.3492
3525,2020-08-26,2115.6348
3526,2020-08-27,2077.983
3527,2020-08-28,1518.0646
3528,2020-08-29,893.0229
3529,2020-08-30,1984.0577
3530,2020-08-31,728.654
3531,2020-09-01,361.08777
3532,2020-09-02,992.31946
3533,2020-09-03,1369.8103
3534,2020-09-04,1262.1239
3535,2020-09-05,1785.8226
3536,2020-09-06,1801.6815
3537,2020-09-07,1075.2969
3538,2020-09-08,1404.3927
3539,2020-09-09,705.7866
3540,2020-09-10,353.72107
3541,2020-09-11,951.9051
3542,2020-09-12,1096.2202
3543,2020-09-13,1260.8961
3544,2020-09-14,1496.8854
3545,2020-09-15,1201.8604
3546,2020-09-16,1250.0508
3547,2020-09-17,419.04907
3548,2020-09-18,1295.7854
3549,2020-09-19,1364.2341
3550,2020-09-20,1787.2039
3551,2020-09-21,1495.146
3552,2020-09-22,1230.4062
3553,2020-09-23,1346.2778
3554,2020-09-24,464.98853
3555,2020-09-25,748.7077
3556,2020-09-26,456.4452
3557,2020-09-27,602.9602
3558,2020-09-28,1022.96277
3559,2020-09-29,755.6651
3560,2020-09-30,1634.9082
3561,2020-10-01,1479.543
3562,2020-10-02,2081.564
3563,2020-10-03,2070.6162
3564,2020-10-04,1323.6663
3565,2020-10-05,1755.5886
3566,2020-10-06,1369.5544
3567,2020-10-07,1804.9556
3568,2020-10-08,1941.1367
3569,2020-10-09,1304.9938
3570,2020-10-10,549.0913
3571,2020-10-11,368.6079
3572,2020-10-12,765.1804
3573,2020-10-13,1225.751
3574,2020-10-14,1384.4924
3575,2020-10-15,1231.1224
3576,2020-10-16,1200.9396
3577,2020-10-17,1793.8032
3578,2020-10-18,1441.2772
3579,2020-10-19,1140.1133
3580,2020-10-20,681.4868
3581,2020-10-21,900.7477
3582,2020-10-22,717.8598
3583,2020-10-23,1081.5892
3584,2020-10-24,939.3204
3585,2020-10-25,748.2473
3586,2020-10-26,395.20972
3587,2020-10-27,822.27216
3588,2020-10-28,516.0436
3589,2020-10-29,441.45605
3590,2020-10-30,1246.572
3591,2020-10-31,1139.2437
3592,2020-11-01,889.7488
3593,2020-11-02,1984.1602
3594,2020-11-03,1008.4852
3595,2020-11-04,766.71515
3596,2020-11-05,740.676
3597,2020-11-06,629.9713
3598,2020-11-07,523.308
3599,2020-11-08,809.38043
3600,2020-11-09,953.5421
3601,2020-11-10,1146.6104
3602,2020-11-11,718.72943
3603,2020-11-12,623.5254
3604,2020-11-13,1097.7039
3605,2020-11-14,1155.6653
3606,2020-11-15,1630.4064
3607,2020-11-16,1725.8661
3608,2020-11-17,2078.2898
3609,2020-11-18,2011.5293
3610,2020-11-19,659.7449
3611,2020-11-20,421.5558
3612,2020-11-21,1029.8179
3613,2020-11-22,739.2436
3614,2020-11-23,1673.6855
3615,2020-11-24,1156.9954
3616,2020-11-25,727.22156
3617,2020-11-26,955.1792
3618,2020-11-27,757.86487
3619,2020-11-28,1468.7999
3620,2020-11-29,782.4716
3621,2020-11-30,739.8575
3622,2020-12-01,1837.2871
3623,2020-12-02,1644.3723
3624,2020-12-03,653.3502
3625,2020-12-04,315.60876
3626,2020-12-05,1873.353
3627,2020-12-06,1804.8533
3628,2020-12-07,1303.6637
3629,2020-12-08,1258.7986
3630,2020-12-09,764.0038
3631,2020-12-10,835.21497
3632,2020-12-11,610.5315
3633,2020-12-12,844.8837
3634,2020-12-13,1018.61444
3635,2020-12-14,1056.0616
3636,2020-12-15,1262.7378
3637,2020-12-16,666.34424
3638,2020-12-17,808.15265
3639,2020-12-18,1143.3362
3640,2020-12-19,701.8475
3641,2020-12-20,699.08496
3642,2020-12-21,788.5594
3643,2020-12-22,1599.7119
3644,2020-12-23,962.08545
3645,2020-12-24,1113.9207
3646,2020-12-25,1523.6407
