"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/26/2021","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"06/27/2021","43","","King Greenleaf Rec Center","11-001-0053","AQS"
"06/28/2021","43","","Near Road","11-001-0051","AQS"
"06/29/2021","43","","King Greenleaf Rec Center","11-001-0053","AQS"
"06/30/2021","40","","Near Road","11-001-0051","AQS"
"07/01/2021","30","","Near Road","11-001-0051","AQS"
"07/02/2021","32","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/03/2021","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/04/2021","153","","Near Road","11-001-0051","AQS"
"07/05/2021","119","","Near Road","11-001-0051","AQS"
"07/06/2021","67","","Near Road","11-001-0051","AQS"
"07/07/2021","73","","Near Road","11-001-0051","AQS"
"07/08/2021","57","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/09/2021","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/10/2021","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/11/2021","52","","Near Road","11-001-0051","AQS"
"07/12/2021","51","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/13/2021","49","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/14/2021","40","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/15/2021","61","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/16/2021","54","","Near Road","11-001-0051","AQS"
"07/17/2021","57","","Near Road","11-001-0051","AQS"
"07/18/2021","38","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/19/2021","71","","Near Road","11-001-0051","AQS"
"07/20/2021","88","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/21/2021","91","","Near Road","11-001-0051","AQS"
"07/22/2021","69","","RIVER TERRACE","11-001-0041","AQS"
"07/23/2021","48","","Near Road","11-001-0051","AQS"
"07/24/2021","53","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/25/2021","63","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/26/2021","58","","Near Road","11-001-0051","AQS"
"07/27/2021","61","","Near Road","11-001-0051","AQS"
"07/28/2021","63","","Near Road","11-001-0051","AQS"
"07/29/2021","69","","Near Road","11-001-0051","AQS"
"07/30/2021","59","","King Greenleaf Rec Center","11-001-0053","AQS"
"07/31/2021","37","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/01/2021","62","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/02/2021","56","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/03/2021","51","","Near Road","11-001-0051","AQS"
"08/04/2021","47","","Near Road","11-001-0051","AQS"
"08/05/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/06/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/07/2021","45","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/08/2021","38","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/09/2021","55","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/10/2021","63","","Near Road","11-001-0051","AQS"
"08/11/2021","47","","Near Road","11-001-0051","AQS"
"08/12/2021","47","","Near Road","11-001-0051","AQS"
"08/13/2021","46","","Near Road","11-001-0051","AQS"
"08/14/2021","44","","Near Road","11-001-0051","AQS"
"08/15/2021","35","","Near Road","11-001-0051","AQS"
"08/16/2021","44","","Near Road","11-001-0051","AQS"
"08/17/2021","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/18/2021","32","","Near Road","11-001-0051","AQS"
"08/19/2021","28","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/20/2021","27","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/21/2021","36","","Near Road","11-001-0051","AQS"
"08/22/2021","42","","Near Road","11-001-0051","AQS"
"08/23/2021","56","","Near Road","11-001-0051","AQS"
"08/24/2021","57","","Near Road","11-001-0051","AQS"
"08/25/2021","64","","Near Road","11-001-0051","AQS"
"08/26/2021","57","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/27/2021","55","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/28/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/29/2021","53","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/30/2021","46","","King Greenleaf Rec Center","11-001-0053","AQS"
"08/31/2021","48","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/01/2021","40","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/02/2021","25","","Near Road","11-001-0051","AQS"
"09/03/2021","26","","Near Road","11-001-0051","AQS"
"09/04/2021","34","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/05/2021","46","","Near Road","11-001-0051","AQS"
"09/06/2021","36","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/07/2021","39","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/08/2021","51","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/09/2021","33","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/10/2021","30","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/11/2021","38","","Near Road","11-001-0051","AQS"
"09/12/2021","42","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/13/2021","59","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/14/2021","69","","Near Road","11-001-0051","AQS"
"09/15/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/16/2021","43","","Near Road","11-001-0051","AQS"
"09/17/2021","37","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/18/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/19/2021","43","","Near Road","11-001-0051","AQS"
"09/20/2021","33","","Near Road","11-001-0051","AQS"
"09/21/2021","26","","Near Road","11-001-0051","AQS"
"09/22/2021","31","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/23/2021","22","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/24/2021","28","","Near Road","11-001-0051","AQS"
"09/25/2021","43","","Near Road","11-001-0051","AQS"
"09/26/2021","26","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/27/2021","28","","Near Road","11-001-0051","AQS"
"09/28/2021","54","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/29/2021","22","","King Greenleaf Rec Center","11-001-0053","AQS"
"09/30/2021","26","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/01/2021","26","","Near Road","11-001-0051","AQS"
"10/02/2021","52","","Near Road","11-001-0051","AQS"
"10/03/2021","58","","Near Road","11-001-0051","AQS"
"10/04/2021","40","","Near Road","11-001-0051","AQS"
"10/05/2021","51","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/06/2021","30","","Near Road","11-001-0051","AQS"
"10/07/2021","26","","Near Road","11-001-0051","AQS"
"10/08/2021","40","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/09/2021","33","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/10/2021","31","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/11/2021","27","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/12/2021","25","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/13/2021","40","","Near Road","11-001-0051","AQS"
"10/14/2021","42","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/15/2021","52","","Near Road","11-001-0051","AQS"
"10/16/2021","38","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/17/2021","24","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/18/2021","22","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/19/2021","37","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/20/2021","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/21/2021","46","","Near Road","11-001-0051","AQS"
"10/22/2021","27","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/23/2021","23","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/24/2021","24","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/25/2021","37","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/26/2021","13","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/27/2021","15","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/28/2021","27","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/29/2021","16","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/30/2021","26","","King Greenleaf Rec Center","11-001-0053","AQS"
"10/31/2021","18","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/01/2021","22","","Near Road","11-001-0051","AQS"
"11/02/2021","32","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/03/2021","23","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/04/2021","28","","RIVER TERRACE","11-001-0041","AQS"
"11/05/2021","38","","RIVER TERRACE","11-001-0041","AQS"
"11/06/2021","52","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/07/2021","45","","RIVER TERRACE","11-001-0041","AQS"
"11/08/2021","46","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/09/2021","52","","Near Road","11-001-0051","AQS"
"11/10/2021","58","","Near Road","11-001-0051","AQS"
"11/11/2021","54","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/12/2021","28","","Near Road","11-001-0051","AQS"
"11/13/2021","34","","Near Road","11-001-0051","AQS"
"11/14/2021","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/15/2021","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/16/2021","26","","Near Road","11-001-0051","AQS"
"11/17/2021","61","","Near Road","11-001-0051","AQS"
"11/18/2021","49","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/19/2021","18","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/20/2021","32","","Near Road","11-001-0051","AQS"
"11/21/2021","42","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/22/2021","32","","Near Road","11-001-0051","AQS"
"11/23/2021","20","","Near Road","11-001-0051","AQS"
"11/24/2021","42","","Near Road","11-001-0051","AQS"
"11/25/2021","59","","Near Road","11-001-0051","AQS"
"11/26/2021","34","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/27/2021","20","","RIVER TERRACE","11-001-0041","AQS"
"11/28/2021","35","","Near Road","11-001-0051","AQS"
"11/29/2021","21","","King Greenleaf Rec Center","11-001-0053","AQS"
"11/30/2021","51","","Near Road","11-001-0051","AQS"
"12/01/2021","61","","Near Road","11-001-0051","AQS"
"12/02/2021","45","","Near Road","11-001-0051","AQS"
"12/03/2021","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/04/2021","43","","King Greenleaf Rec Center","11-001-0053","AQS"
"12/05/2021","50","","Near Road","11-001-0051","AQS"
"12/06/2021","47","","Near Road","11-001-0051","AQS"
"12/07/2021","24","","RIVER TERRACE","11-001-0041","AQS"
"12/08/2021","38","","Near Road","11-001-0051","AQS"
"12/09/2021","45","","King Greenleaf Rec Center","11-001-0053","AQS"
"12/10/2021","55","","Near Road","11-001-0051","AQS"
"12/11/2021","45","","Near Road","11-001-0051","AQS"
"12/12/2021","21","","King Greenleaf Rec Center","11-001-0053","AQS"
"12/13/2021","40","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/14/2021","54","","Near Road","11-001-0051","AQS"
"12/15/2021","52","","Near Road","11-001-0051","AQS"
"12/16/2021","34","","Near Road","11-001-0051","AQS"
"12/17/2021","29","","Near Road","11-001-0051","AQS"
"12/18/2021","40","","Near Road","11-001-0051","AQS"
"12/19/2021","13","","RIVER TERRACE","11-001-0041","AQS"
"12/20/2021","24","","Near Road","11-001-0051","AQS"
"12/21/2021","46","","Near Road","11-001-0051","AQS"
"12/22/2021","45","","Near Road","11-001-0051","AQS"
"12/23/2021","40","","Near Road","11-001-0051","AQS"
"12/24/2021","37","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/25/2021","34","","Near Road","11-001-0051","AQS"
"12/26/2021","20","","King Greenleaf Rec Center","11-001-0053","AQS"
"12/27/2021","38","","Near Road","11-001-0051","AQS"
"12/28/2021","41","","Near Road","11-001-0051","AQS"
"12/29/2021","52","","Near Road","11-001-0051","AQS"
"12/30/2021","49","","Near Road","11-001-0051","AQS"
"12/31/2021","33","","Near Road","11-001-0051","AQS"
"01/01/2022","45","","Near Road","11-001-0051","AQS"
"01/02/2022","13","","King Greenleaf Rec Center","11-001-0053","AQS"
"01/03/2022","17","","Near Road","11-001-0051","AQS"
"01/04/2022","33","","Near Road","11-001-0051","AQS"
"01/05/2022","42","","Near Road","11-001-0051","AQS"
"01/06/2022","38","","Near Road","11-001-0051","AQS"
"01/07/2022","24","","Near Road","11-001-0051","AQS"
"01/08/2022","33","","Near Road","11-001-0051","AQS"
"01/09/2022","34","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/10/2022","14","","King Greenleaf Rec Center","11-001-0053","AQS"
"01/11/2022","18","","Near Road","11-001-0051","AQS"
"01/12/2022","37","","Near Road","11-001-0051","AQS"
"01/13/2022","65","","Near Road","11-001-0051","AQS"
"01/14/2022","52","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/15/2022","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/16/2022","33","","Near Road","11-001-0051","AQS"
"01/17/2022","21","","RIVER TERRACE","11-001-0041","AQS"
"01/18/2022","28","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/19/2022","35","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/20/2022","24","","RIVER TERRACE","11-001-0041","AQS"
"01/21/2022","19","","King Greenleaf Rec Center","11-001-0053","AQS"
"01/22/2022","33","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/23/2022","43","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/24/2022","46","","Near Road","11-001-0051","AQS"
"01/25/2022","36","","RIVER TERRACE","11-001-0041","AQS"
"01/26/2022","29","","King Greenleaf Rec Center","11-001-0053","AQS"
"01/27/2022","56","","Near Road","11-001-0051","AQS"
"01/28/2022","59","","King Greenleaf Rec Center","11-001-0053","AQS"
"01/29/2022","24","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/30/2022","26","","Near Road","11-001-0051","AQS"
"01/31/2022","51","","Near Road","11-001-0051","AQS"
"02/01/2022","57","","Near Road","11-001-0051","AQS"
"02/02/2022","56","","Near Road","11-001-0051","AQS"
"02/03/2022","39","","Near Road","11-001-0051","AQS"
"02/04/2022","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/05/2022","21","","RIVER TERRACE","11-001-0041","AQS"
"02/06/2022","24","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/07/2022","49","","RIVER TERRACE","11-001-0041","AQS"
"02/08/2022","43","","RIVER TERRACE","11-001-0041","AQS"
"02/09/2022","44","","Near Road","11-001-0051","AQS"
"02/10/2022","32","","Near Road","11-001-0051","AQS"
"02/11/2022","45","","Near Road","11-001-0051","AQS"
"02/12/2022","30","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/13/2022","29","","RIVER TERRACE","11-001-0041","AQS"
"02/14/2022","28","","RIVER TERRACE","11-001-0041","AQS"
"02/15/2022","49","","Near Road","11-001-0051","AQS"
"02/16/2022","45","","Near Road","11-001-0051","AQS"
"02/17/2022","29","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/18/2022","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/19/2022","20","","Near Road","11-001-0051","AQS"
"02/20/2022","20","","Near Road","11-001-0051","AQS"
"02/21/2022","28","","Near Road","11-001-0051","AQS"
"02/22/2022","38","","Near Road","11-001-0051","AQS"
"02/23/2022","27","","King Greenleaf Rec Center","11-001-0053","AQS"
"02/24/2022","29","","RIVER TERRACE","11-001-0041","AQS"
"02/25/2022","19","","Near Road","11-001-0051","AQS"
"02/26/2022","41","","Near Road","11-001-0051","AQS"
"02/27/2022","35","","King Greenleaf Rec Center","11-001-0053","AQS"
"02/28/2022","28","","Near Road","11-001-0051","AQS"
"03/01/2022","34","","Near Road","11-001-0051","AQS"
"03/02/2022","44","","Near Road","11-001-0051","AQS"
"03/03/2022","15","","RIVER TERRACE","11-001-0041","AQS"
"03/04/2022","25","","Near Road","11-001-0051","AQS"
"03/05/2022","32","","Near Road","11-001-0051","AQS"
"03/06/2022","52","","Near Road","11-001-0051","AQS"
"03/07/2022","33","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/08/2022","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/09/2022","19","","RIVER TERRACE","11-001-0041","AQS"
"03/10/2022","40","","Near Road","11-001-0051","AQS"
"03/11/2022","43","","Near Road","11-001-0051","AQS"
"03/12/2022","18","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/13/2022","23","","RIVER TERRACE","11-001-0041","AQS"
"03/14/2022","26","","Near Road","11-001-0051","AQS"
"03/15/2022","37","","Near Road","11-001-0051","AQS"
"03/16/2022","53","","Near Road","11-001-0051","AQS"
"03/17/2022","61","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/18/2022","52","","Near Road","11-001-0051","AQS"
"03/19/2022","33","","Near Road","11-001-0051","AQS"
"03/20/2022","9","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/21/2022","22","","Near Road","11-001-0051","AQS"
"03/22/2022","49","","Near Road","11-001-0051","AQS"
"03/23/2022","27","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/24/2022","42","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/25/2022","34","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/26/2022","8","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/27/2022","8","","King Greenleaf Rec Center","11-001-0053","AQS"
"03/28/2022","13","","RIVER TERRACE","11-001-0041","AQS"
"03/29/2022","21","","Near Road","11-001-0051","AQS"
"03/30/2022","44","","Near Road","11-001-0051","AQS"
"03/31/2022","43","","Near Road","11-001-0051","AQS"
"04/01/2022","17","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/02/2022","27","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/03/2022","26","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/04/2022","49","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/05/2022","48","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/06/2022","20","","King Greenleaf Rec Center","11-001-0053","AirNow"
"04/07/2022","16","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/08/2022","24","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/09/2022","13","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/10/2022","21","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/11/2022","31","","Near Road","11-001-0051","AirNow"
"04/12/2022","27","","Near Road","11-001-0051","AirNow"
"04/13/2022","52","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/14/2022","36","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/15/2022","19","","Near Road","11-001-0051","AirNow"
"04/16/2022","27","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/17/2022","20","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/18/2022","14","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/19/2022","19","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/20/2022","21","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/21/2022","33","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/22/2022","40","","Near Road","11-001-0051","AirNow"
"04/23/2022","43","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/24/2022","48","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/25/2022","51","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/26/2022","50","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/27/2022","30","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/28/2022","20","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/29/2022","31","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"04/30/2022","38","","Near Road","11-001-0051","AirNow"
"05/01/2022","43","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/02/2022","52","","Near Road","11-001-0051","AirNow"
"05/03/2022","55","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/04/2022","43","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/05/2022","28","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/06/2022","28","","King Greenleaf Rec Center","11-001-0053","AirNow"
"05/07/2022","8","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/08/2022","26","","MCMILLAN  NCore-PAMS","11-001-0043","AirNow"
"05/09/2022","35","","Near Road","11-001-0051","AirNow"
