,TEMPERATURE,TEMPERATURE_DELTA,SOLAR_RADIATION,OZONE,CO,NO,NOY,NOYDIF,SO2_GA,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
2012-05-18,15.25656522,0.1932173913,334.6338696,6.429666667,134.2071429,0.7752666667,5.8754,6.344974479,0.5626428571,7.433333333,13,1582.4188,-1
2012-05-19,20.17777778,0.1066666667,421.4880556,13.28326263,133.664881,0.6973277778,5.81395,6.342442323,0.5223392857,7.5,11,1943.777,-1
2012-05-20,22.205625,-0.181875,327.264,20.13685859,133.122619,0.6193888889,5.7525,6.339910167,0.4820357143,7.7,4,1687.826,-1
2012-05-21,19.09173913,-0.2134347826,90.50669565,26.99045455,132.5803571,0.54145,5.69105,6.33737801,0.4417321429,3.866666667,15,1192.7166,-1
2012-05-22,19.37958333,-0.01379166667,150.763375,28.55354167,132.0380952,0.4635111111,5.6296,6.334845854,0.4014285714,10.5,10,1207.2095,-1
2012-05-23,20.73083333,-0.004833333333,203.2025833,26.74733333,131.4958333,0.3855722222,5.56815,6.332313698,0.361125,14,10,1065.2224,-1
2012-05-24,22.7473913,-0.2269130435,311.3883043,45.55652174,130.9535714,0.3076333333,5.5067,6.329781542,0.3208214286,11.2,19,1618.9985,-0.5
2012-05-25,23.77041667,0.09879166667,260.7481667,33.66521739,130.4113095,0.2296944444,5.44525,6.327249386,0.2805178571,14.5,13,1429.2012,0
2012-05-26,23.94625,0.1234166667,251.5215,26.672375,129.8690476,0.1517555556,5.3838,6.32471723,0.2402142857,10.3,9,1420.2167,0
2012-05-27,24.38043478,0.1122173913,318.2381304,27.76417391,129.3267857,0.07381666667,5.32235,6.322185074,0.1999107143,6.825,16.75,1592.152,-1
2012-05-28,25.67041667,0.07091666667,308.3529583,36.63521739,128.7845238,-0.004122222222,5.2609,6.319652918,0.1596071429,7.25,19.61111111,2426.5327,-1
2012-05-29,25.81666667,0.05054166667,302.1669167,23.85545455,128.2422619,-0.08206111111,5.19945,6.317120761,0.1193035714,7.675,22.47222222,1953.2428,-1
2012-05-30,21.69833333,0.054,222.122,18.58043478,127.7,-0.16,5.138,6.314588605,0.079,8.1,25.33333333,1434.4956,-1
2012-05-31,21.43208333,0.3365833333,337.0545833,26.90945833,92.21247619,0.4674952381,6.3968,6.312056449,0.2455238095,10.3,11,2411.7725,-1
2012-06-01,19.91318182,0.1456363636,141.7272727,23.43772727,56.72495238,1.094990476,7.6556,6.309524293,0.412047619,12.4,12,1509.3129,0
2012-06-02,17.13304348,0.07839130435,331.5153913,22.17765217,21.23742857,1.722485714,8.9144,6.306992137,0.5785714286,6.75,16,2489.852,-1
2012-06-03,18.26434783,0.08526086957,336.2368696,24.24765217,-14.25009524,2.349980952,10.1732,6.304459981,0.7450952381,10.7,23,2664.9426,-1
2012-06-04,18.125,0.135875,296.4170417,20.93458333,-49.73761905,2.97747619,11.432,6.301927825,0.9116190476,6.8,24,2182.989,-1
2012-06-05,14.88916667,-0.1320416667,240.5781667,22.95029167,-49.83166667,0.9361666667,6.287875,6.299395669,0.219875,3.366666667,14,1850.8303,-1
2012-06-06,16.04416667,0.05508333333,286.9064167,29.80973913,73.31833333,1.573708333,9.060541667,6.296863512,1.258541667,6.8,21,2266.0955,-1
2012-06-07,18.02958333,0.2626666667,277.5410833,30.42920833,186.9956522,0.3556956522,5.24273913,6.294331356,0.4365652174,10.2,10,2433.164,-1
2012-06-08,19.64458333,0.3534166667,336.3292917,29.78295833,168.225,0.437,6.619458333,6.2917992,1.394208333,9.766666667,18,2735.2676,-1
2012-06-09,22.95958333,0.590375,339.453125,40.09266667,191.5391304,0.69675,8.519541667,6.289267044,0.7066086957,12.9,12,2782.864,-1
2012-06-10,24.90913043,0.4589130435,337.1278261,50.2486087,215.8166667,0.46625,7.831666667,6.286734888,2.0925,20.2,12,2714.3574,-1
2012-06-11,24.39416667,0.09333333333,264.9352083,44.35043478,227.6826087,0.3842083333,9.493916667,6.284202732,5.972434783,18.33333333,17,2352.892,0
2012-06-12,21.915,0.052625,72.274875,24.95675,177.1041667,0.997,8.174125,6.281670576,1.165666667,10.8,19,1369.358,0
2012-06-13,21.75791667,0.2605,324.858,37.46429167,178.3826087,1.39375,6.711875,6.27913842,0.6356956522,9.3,12,1725.5823,0
2012-06-14,21.59291667,-0.1784583333,285.9063333,40.74125,158.8333333,0.62125,4.497791667,6.276606263,0.1845,7.5,12,1648.8398,-1
2012-06-15,19.91166667,0.08983333333,331.7532083,38.40704167,141.273913,0.43425,3.438416667,6.274074107,0.3986086957,8.9,11,2014.7438,-1
2012-06-16,18.97666667,0.082625,328.7125417,37.30541667,163.9625,0.575625,4.924416667,6.271541951,0.3389583333,8.1,8,1983.1377,-1
2012-06-17,17.19695652,-0.013,298.0277391,31.65004348,162.1956522,0.4284166667,4.79575,6.269009795,0.3863043478,9.3,8.666666667,1345.3994,-0.3333333333
2012-06-18,17.40083333,0.02508333333,107.426375,23.55145833,137.9625,0.6369583333,5.8515,6.266477639,0.1123333333,10.2,7,1119.4502,0
2012-06-19,23.72875,-0.032125,269.2282083,47.9026087,154.6478261,0.6740833333,6.408125,6.263945483,0.4873478261,19.2,12,1726.8658,0
2012-06-20,27.37916667,0.1961666667,303.3718333,47.97956522,231.3,1.165458333,9.759666667,6.261413327,1.413291667,23.775,11.75,2190.2087,0
2012-06-21,28.47041667,0.2434583333,309.6972917,48.95658333,201.3043478,0.8346521739,10.59473913,6.258881171,0.6770869565,30.2,7,2282.246,0
2012-06-22,26.59875,0.08458333333,223.1212083,41.37791667,174.4875,0.7725833333,8.495208333,6.256349014,0.8095,25.1,12,2546.9143,0
2012-06-23,25.085625,0.0593125,385.1924375,41.6060625,160.7173913,0.6568695652,5.028565217,6.253816858,0.7986956522,9.766666667,8.666666667,2776.8743,0
2012-06-24,17.16,0.718,0.534,7.095,147.4791667,0.606875,4.129583333,6.251284702,0.4124166667,7.888888889,9.222222222,2684.5159,-1
2012-06-25,16.415,1.4085,0.537,15.8625,174.0304348,0.4692173913,3.783913043,6.248752546,0.04826086957,6.011111111,9.777777778,2703.1802,-1
2012-06-26,15.67,2.099,0.54,24.63,253.3083333,1.072375,6.834666667,6.24622039,0.4624583333,4.133333333,10.33333333,2669.5417,0
2012-06-27,22.21277778,1.585222222,77.35522222,41.63777778,197.0913043,0.6502173913,7.755782609,6.243688234,0.6126956522,13,7,3282.8936,0
2012-06-28,28.75555556,1.071444444,154.1704444,58.64555556,175.4416667,0.622375,5.806416667,6.241156078,0.38825,18.7,8,2311.7131,0
2012-06-29,29.49869565,0.2669130435,307.3167391,57.74571429,205.6608696,0.6646956522,8.348869565,6.238623922,1.04373913,23.96666667,12.66666667,2759.761,0
2012-06-30,26.60666667,-0.2436666667,430.463,80.19,147.8791667,0.80425,5.023208333,6.236091766,0.07308333333,16.1,8,2889.02,0
2012-07-01,28.77761905,0.2377619048,341.4522857,43.19866667,183.273913,0.7442727273,5.645090909,6.233559609,0.3876521739,19.7,9,2868.5376,0
2012-07-02,26.25916667,0.185,325.6688333,38.6425,183.9041667,0.5349166667,4.30575,6.231027453,0.8199583333,10.03333333,13.66666667,2599.5376,-1
2012-07-03,26.28291667,0.160625,302.267,36.034125,185.673913,0.8650833333,3.863875,6.228495297,0.2713478261,17.4,22,2806.662,-1
2012-07-04,27.95833333,0.07854166667,301.5884167,53.57916667,157.8608696,0.772826087,3.440130435,6.225963141,0.7579130435,18.3,15,2563.7065,-1
2012-07-05,29.71625,0.2407083333,303.2061667,62.24291667,187.9956522,1.032772727,6.733,6.223430985,0.450173913,17.36666667,16.33333333,2695.907,-1
2012-07-06,28.89,0.145875,321.7682083,52.19416667,173.4916667,1.655625,4.181916667,6.220898829,1.396083333,17.4,19,2580.8735,-1
2012-07-07,30.93625,0.210625,301.6023333,52.68416667,198.4608696,0.7220833333,5.70075,6.218366673,0.5149565217,24.6,6,3245.9395,-1
2012-07-08,29.70375,0.1579583333,238.2432083,55.54565217,173.0708333,0.4049583333,3.385458333,6.215834517,0.3570416667,26.25,12.75,2603.3347,-1
2012-07-09,23.96791667,-0.04970833333,177.6763333,28.74608696,133.7956522,0.3824166667,4.41125,6.21330236,0.2263478261,16.7,7,1143.1415,-1
2012-07-10,24.08,-0.2549166667,285.417125,36.83721739,187.7583333,1.138958333,7.164875,6.210770204,0.4005833333,14.7,7,1972.6558,0
2012-07-11,24.22416667,-0.05083333333,285.267375,34.13913043,203.8173913,1.532416667,7.636416667,6.208238048,2.072217391,8.966666667,7.666666667,1834.5728,0
2012-07-12,23.38583333,8.33E-05,271.2347083,37.9413913,185.8625,0.8372916667,5.320583333,6.205705892,0.6615833333,10.7,7,1757.7233,0
2012-07-13,24.41458333,0.006583333333,221.9891667,39.505,185.7782609,0.7853333333,6.775958333,6.203173736,0.3097391304,12,12,1868.1576,0
2012-07-14,23.77125,-4.17E-05,188.2559583,32.70634783,149.1866667,0.4301333333,4.7434,6.20064158,0.1328,10.66666667,8.666666667,1174.4268,0
2012-07-15,26.86958333,-0.06120833333,224.3306667,26.32782609,181.775,0.210625,3.179,6.198109424,0.040875,13.37777778,9.333333333,1867.6763,-1
2012-07-16,27.3075,0.0915,287.52775,37.22041667,175.1,0.5143333333,3.520625,6.195577268,0.22125,16.08888889,10,1915.3796,-1
2012-07-17,28.77583333,0.2272916667,312.6751667,47.14534783,210.9782609,1.713416667,5.745833333,6.193045111,0.5829130435,18.8,10.66666667,2540.2827,-1
2012-07-18,27.71,0.1364166667,234.7547083,39.28008696,221.9,0.8088333333,4.716833333,6.190512955,0.2679583333,21.6,17,2250.747,0
2012-07-19,26.70583333,-0.1840833333,253.0910833,47.79154167,220.7391304,0.5695,5.494041667,6.187980799,1.171043478,17,14,1770.1304,0
2012-07-20,22.47125,-0.1842083333,98.550625,31.39291667,209.2958333,0.534375,4.822125,6.185448643,0.2920416667,7.866666667,7.333333333,937.247,0
2012-07-21,18.78125,-0.2952083333,50.25825,25.68333333,256.6695652,1.256125,9.056583333,6.182916487,0.6174782609,10.3,7,595.94336,-1
2012-07-22,21.98791667,-0.08775,156.7447917,20.67608333,194.1,0.5295416667,3.812083333,6.180384331,0.2270416667,9.5,12,842.4285,-1
2012-07-23,25.04166667,0.02979166667,181.9236667,26.586375,250.3130435,0.7518333333,5.412541667,6.177852175,0.2730434783,13.66666667,9.333333333,1208.9742,-1
2012-07-24,26.75291667,0.1484166667,141.846875,39.3626087,208.0625,0.76975,5.562958333,6.175320019,0.05508333333,18.8,11,1670.1245,-1
2012-07-25,23.95458333,0.34325,336.1360833,39.52333333,226.626087,1.192208333,7.401458333,6.172787862,0.2471304348,9.4,11,1881.9552,-1
2012-07-26,27.12916667,0.244,263.1665,46.27916667,274.5083333,1.812791667,9.332208333,6.170255706,0.2653333333,14.775,11.5,2169.833,-1
2012-07-27,26.25375,0.02508333333,277.939625,30.978,238.9043478,0.9430416667,5.938375,6.16772355,0.2316521739,10,9,1438.8809,-1
2012-07-28,26.23625,-0.00125,280.2338333,38.55195833,243.9208333,0.9817916667,6.86475,6.165191394,0.252375,13.2,6,2107.3162,-1
2012-07-29,24.01416667,0.07933333333,279.3150417,35.75625,194.7304348,0.4869583333,3.447708333,6.162659238,0.261,12.93333333,7.333333333,1719.0044,0
2012-07-30,23.95625,-0.0085,251.8203333,33.89741667,125.0916667,0.4485416667,2.101,6.160127082,-0.06379166667,13.4,15,1464.5508,0
2012-07-31,24.26083333,0.1315833333,206.4450833,33.45304348,157.9347826,1.232916667,5.855291667,6.157594926,0.2224782609,9.3,24,1639.374,0
2012-08-01,24.0575,0.01520833333,222.6972083,34.99316667,176,1.20825,6.19025,6.15506277,0.187375,9.65,10.5,1876.2864,0
2012-08-02,24.485,-0.01304166667,229.4250417,23.92268421,196.6,1.031652174,6.912217391,6.152530613,0.5465217391,15.7,16,1753.8192,-1
2012-08-03,26.505,0.1242916667,273.0883333,42.91958333,243.2,2.482,9.9225,6.149998457,0.351375,18.6,16,1870.885,-1
2012-08-04,27.725,0.02070833333,258.23725,38.871625,239.4521739,1.452434783,8.140695652,6.147466301,0.7277391304,14.9,7.333333333,2086.192,-1
2012-08-05,27.02166667,-0.118375,249.93875,28.58234783,233.2541667,0.8855,9.067833333,6.144934145,0.5865,11.9,10,2091.1655,-1
2012-08-06,25.80916667,0.1206666667,184.589125,29.897875,214.9956522,0.8556666667,5.679916667,6.142401989,0.5860434783,11.7,11,1791.629,-1
2012-08-07,24.47,0.07391666667,195.623375,29.61020833,145.3625,0.4856666667,2.873291667,6.139869833,0.1045416667,15.9,15.25,1236.4625,-1
2012-08-08,25.30375,0.1654166667,209.6015417,38.85321739,153.973913,0.7053913043,4.758043478,6.137337677,0.183173913,16.3,11,1713.4425,-1
2012-08-09,26.1025,-0.04633333333,264.8812917,42.51891667,163.3375,0.6314166667,5.67425,6.134805521,0.3275,17,12,2389.7927,-1
2012-08-10,23.474,-0.044,191.116,35.25,195.9913043,1.85375,11.20354167,6.132273364,0.9415652174,8.633333333,8.666666667,1473.9631,-1
2012-08-11,23.42875,0.16125,25.66125,36.93875,195.4583333,1.688666667,7.451083333,6.129741208,0.5874166667,9,11,1669.4292,-1
2012-08-12,22.64166667,0.04508333333,242.2370417,24.64308696,147.7615385,0.4067142857,3.145785714,6.127209052,0.1746153846,7.9,12,1995.5983,0
2012-08-13,23.205,0.1178333333,262.2261667,31.24008333,49.68476923,0.3238571429,3.661392857,6.124676896,0.09600769231,11.66666667,9.333333333,2310.002,0
2012-08-14,24.53125,0.03470833333,202.6673333,35.09856522,-48.392,0.241,4.177,6.12214474,0.0174,15.2,17,2145.4468,0
2012-08-15,23.38875,0.1763333333,200.30525,34.740625,-47.90913043,2.243173913,7.287086957,6.119612584,1.265869565,18.4,13,1296.5195,0
2012-08-16,23.04,0.2853333333,298.3164167,36.753625,-48.86,2.704916667,9.867958333,6.117080428,0.3909130435,17.36666667,9.666666667,2233.5803,0
2012-08-17,24.20041667,0.1121666667,248.0974167,37.56854167,123.8033333,1.664333333,7.659666667,6.114548272,0.260625,20.4,7,2238.714,-1
2012-08-18,21.61375,0.063625,269.321125,31.44325,218.1956522,2.479791667,10.89379167,6.112016116,0.1747391304,12.7,7,2280.6418,-1
2012-08-19,19.42666667,0.044125,85.8185,22.06143478,258.95,0.4495,9.23,6.109483959,-0.0145,9.55,13,1241.3826,-1
2012-08-20,20.33,-0.04854166667,152.3906667,31.60791667,192.573913,1.746625,7.284916667,6.106951803,0.5779130435,11.7,11,1227.3176,-1
2012-08-21,20.35625,-0.05391666667,270.59675,31.45233333,203.8416667,2.386958333,8.117291667,6.104419647,0.2129166667,14,4,1958.2163,-1
2012-08-22,21.33416667,0.1231666667,241.7141667,34.46020833,129.4659091,0.535375,3.962791667,6.101887491,0.1261363636,14.46666667,15,1782.698,-1
2012-08-23,22.50583333,0.2234583333,255.9141667,39.59170833,143.5041667,0.6062916667,4.689625,6.099355335,0.4444166667,17.1,10,2093.3047,-1
2012-08-24,22.8675,0.1728333333,207.596,39.966875,188.0217391,1.977708333,7.959541667,6.096823179,0.2547826087,18.8,10,1973.6184,-1
2012-08-25,21.61833333,0.1181666667,94.16366667,37.53791667,180.6333333,0.6638333333,4.357291667,6.094291023,0.3019583333,11.9,15,1676.9698,-1
2012-08-26,21.3425,-0.01975,102.31175,30.06173913,164.0591304,0.7199166667,4.139625,6.091758867,0.785826087,5.4,8,609.0458,-1
2012-08-27,24.25833333,0.09545833333,257.754375,29.82075,136.0166667,0.42825,3.383041667,6.08922671,0.6063333333,6.6,32,1504.6602,-1
2012-08-28,24.75416667,0.2762916667,238.0150833,27.95058333,167.3130435,1.775,5.852458333,6.086694554,0.2876521739,9.9,19.66666667,2340.5383,-1
2012-08-29,21.76833333,0.3995,242.7839583,30.963125,167.3875,0.9920416667,5.640666667,6.084162398,0.3712083333,10.1,32,2147.9602,-1
2012-08-30,22.18416667,0.1679583333,246.03,30.688875,213.826087,0.96075,7.992208333,6.081630242,0.4739130435,13.5,12,2035.1193,-1
2012-08-31,25.28208333,0.5245416667,275.748625,36.563125,182.1791667,0.5132083333,5.779958333,6.079098086,0.5946666667,14.8,11.5,2213.1511,-1
2012-09-01,25.11708333,0.36075,146.5423333,29.13513043,192.173913,0.8985,6.513958333,6.07656593,0.2046956522,15.2,22,1815.8015,-1
2012-09-02,24.00791667,0.08608333333,106.5607083,28.24256522,144.0291667,0.4981666667,3.617416667,6.074033774,0.2972083333,17.6,10,473.10193,-1
2012-09-03,25.35958333,0.05283333333,152.327,28.15575,182.9826087,1.545083333,5.989541667,6.071501618,0.3446086957,10.2,18.33333333,1082.4962,-1
2012-09-04,26.23083333,0.017625,158.0677083,27.0616087,183.2208333,1.183041667,6.536791667,6.068969461,0.2624166667,12.3,24,1399.5203,-1
2012-09-05,26.77708333,0.05066666667,182.1192083,33.56041667,249.1478261,2.07475,13.4735,6.066437305,0.4170869565,11.3,12,1352.1913,-1
2012-09-06,23.34666667,0.2971666667,88.97066667,20.49479167,295.1583333,3.205125,12.22445833,6.063905149,0.08491666667,9.025,15.25,719.58704,-1
2012-09-07,24.35916667,0.1344583333,245.723,31.848375,440.9888889,11.9233,18.5624,6.061372993,0.08966666667,10,16,1726.7588,-1
2012-09-08,22.75125,-0.05904166667,173.5570417,38.726,380.4525362,9.413547917,16.54271667,6.058840837,0.2341956522,8.2,16,1895.8063,-1
2012-09-09,15.3475,0.3265,0.4895,25.6265,319.9161836,6.903795833,14.52303333,6.056308681,0.3787246377,4.766666667,15.33333333,2201.9207,-1
2012-09-10,12.082,1.2108,0.5308,12.527,259.3798309,4.39404375,12.50335,6.053776525,0.5232536232,4.4,21,2140.4731,-1
2012-09-11,15.78821739,0.2913478261,284.461,25.36382609,198.8434783,1.884291667,10.48366667,6.051244369,0.6677826087,4.4,15,1562.4176,-1
2012-09-12,16.70458333,0.3091666667,260.6882917,31.32204167,212.0375,2.518291667,11.86270833,6.048712212,0.2486666667,7.6,15.33333333,1397.488,-1
2012-09-13,17.13583333,0.2665833333,255.7335833,26.86508333,199.7913043,2.232791667,9.634375,6.046180056,0.2140869565,8,13,1281.492,-1
2012-09-14,18.71958333,0.3175833333,212.266125,24.27354167,165.8083333,0.8123333333,6.55875,6.0436479,0.4433333333,6.9,13,1651.7277,-1
2012-09-15,18.1975,0.3018333333,252.252625,26.81278261,209.7173913,5.284541667,11.54391667,6.041115744,0.7136086957,4.533333333,11,1835.161,-1
2012-09-16,15.66583333,0.3135833333,190.4667917,25.68252174,168.1541667,1.086791667,5.91725,6.038583588,0.3146666667,9.6,8,1559.4762,-1
2012-09-17,17.12416667,0.09979166667,157.1127083,25.63416667,155.6913043,0.412,3.403333333,6.036051432,0.5699130435,9.4,8,957.8899,-1
2012-09-18,21.18083333,0.02470833333,50.94979167,27.21863636,185.9333333,5.619583333,9.84025,6.033519276,2.9285,4.55,9.25,1460.0586,-1
2012-09-19,15.60666667,0.1004583333,228.712,23.511,523.1043478,1.254142857,4.832571429,6.03098712,41.7013913,6,10,1775.7457,-1
2012-09-20,14.06425,0.25325,222.4184167,23.61569565,661.2416667,59.78357143,34.15,6.028454963,56.21875,6.7,10,1560.118,-1
2012-09-21,17.70666667,0.1206666667,224.631,34.51413043,657.38,59.78,34.085,6.025922807,56.214,8.466666667,11.33333333,1154.693,-1
2012-09-22,21.23041667,0.2884166667,209.5116667,36.65714286,328.69,30.24017391,19.26965217,6.023390651,28.01117391,12.9,12,1826.4973,-1
2012-09-23,13.70241667,0.4728333333,237.297,27.27373913,0,0.7003478261,4.454304348,6.020858495,-0.1916521739,6.1,12,2178.4434,-1
2012-09-24,12.398625,0.3475833333,238.8320417,20.31441667,0,0.0079,0.77465,6.018326339,-0.14445,3.95,7,2136.4622,-1
2012-09-25,15.549625,0.245625,220.8095,35.57108696,0,4.620571429,15.35428571,6.015794183,-0.3778571429,5.9,21,1454.8176,-1
2012-09-26,21.53458333,0.364125,189.1772917,39.80833333,0,0.3103,6.9966,6.013262027,0.1528,15.1,9,2053.623,-1
2012-09-27,20.84375,0.2561666667,163.6888333,36.92752174,0,3.779391304,13.12765217,6.010729871,0.2896521739,11.3,5.333333333,1472.2518,-1
2012-09-28,20.38291667,0.1893333333,153.9898333,31.40043478,0,0.1077916667,5.433125,6.008197714,-0.3532083333,11.5,9,1112.5515,-1
2012-09-29,15.10916667,0.3135,179.1982917,22.899875,0,0.121826087,4.852652174,6.005665558,-0.2261052632,6.8,9,1728.5771,-1
2012-09-30,13.85245833,0.1252083333,195.2205833,25.80282609,0,0.1975416667,4.064541667,6.003133402,0.1018333333,7.875,11.5,1936.5574,-1
2012-10-01,14.35670833,0.21025,175.9350833,21.47820833,0,0.1317857143,5.681071429,6.000601246,-0.1729047619,8.8,17,1136.4031,-1
2012-10-02,18.51,0.01895833333,34.62666667,11.0146087,0,0.0672173913,1.312782609,5.99806909,-0.2358695652,13,15,320.15173,-1
2012-10-03,22.17958333,0.1208333333,115.0598333,8.217347826,0,0.2036086957,4.410304348,5.995536934,-0.2847391304,9.6,17.33333333,1355.8279,-1
2012-10-04,21.05416667,0.3480416667,101.894625,0.548,0,2.45475,10.77729167,5.993004778,-0.172375,14.4,26,1225.0181,-1
2012-10-05,18.71833333,0.6165416667,205.4382083,16.33172727,0,2.279302885,10.43846154,5.990472622,-0.2106086957,14.8,8,2004.957,-1
2012-10-06,16.46570833,0.6505416667,129.0545833,32.11545455,0,2.103855769,10.09963141,5.987940465,0.13875,9.466666667,10.66666667,1146.0293,-1
2012-10-07,8.5785,0.291125,31.446375,10.62043478,0,1.928408654,9.760801282,5.985408309,0.6883478261,6.8,21,621.6669,-1
2012-10-08,7.54725,0.1676666667,77.94108333,8.11426087,0,1.752961538,9.421971154,5.982876153,-0.3692083333,6.4,16,886.38837,-1
2012-10-09,11.45183333,-0.1467083333,105.374375,11.16391304,0,1.577514423,9.083141026,5.980343997,-0.1553913043,6.95,7,847.7765,-1
2012-10-10,14.9475,0.0125,172.1734167,22.807,0,1.402067308,8.744310897,5.977811841,0.4257083333,9.6,7,1924.8989,-1
2012-10-11,9.76925,0.525375,215.6247917,23.30708333,0,1.226620192,8.405480769,5.975279685,0.3649565217,6.2,6,1313.098,-1
2012-10-12,8.494833333,0.5967083333,199.2168333,13.5602,0.07691736548,1.051173077,8.066650641,5.972747529,0.4759166667,5.7,8,1817.7803,-1
2012-10-13,6.55,0.5924583333,210.4353333,20.49670833,0.153834731,0.8757259615,7.727820513,5.970215373,0.9428695652,2.4,12,1203.252,-1
2012-10-14,15.75354167,0.3314166667,160.3520417,35.23826087,0.2307520964,0.7002788462,7.388990385,5.967683217,0.7236666667,5.5,11,1016.02167,-1
2012-10-15,17.65625,0.1627083333,52.84933333,27.08869565,0.3076694619,0.5248317308,7.050160256,5.96515106,0.3338695652,6.466666667,8.333333333,860.9858,-1
2012-10-16,10.51245833,0.581125,173.23125,15.2111,0.3845868274,0.3493846154,6.711330128,5.962618904,-0.3404166667,5.6,6,1504.3394,-1
2012-10-17,10.62154167,0.3927916667,163.8690417,19.58913043,0.4615041929,0.1739375,6.3725,5.960086748,0.1887391304,9.8,16,1220.4187,-1
2012-10-18,14.43291304,0.2196086957,133.6846957,7.23,0.5384215584,1.563791667,10.02433333,5.957554592,-0.2072666667,5.966666667,12,1536.3733,-1
2012-10-19,17.90086957,0.2595217391,110.6003043,12.67709091,0.6153389238,4.719913043,21.7873913,5.955022436,0.1122857143,6.9,10,1321.1733,-1
2012-10-20,11.89475,0.8089583333,147.0105,18.12418182,0.6922562893,2.515041667,17.81333333,5.95249028,0.2753333333,5.9,7,1941.6913,-1
2012-10-21,11.27466667,0.9851666667,183.1049167,24.22956522,0.7691736548,0.7338695652,8.759086957,5.949958124,0.131173913,4.633333333,9.666666667,2046.9917,-1
2012-10-22,11.27508696,0.4792608696,174.7206957,2.486,0.8460910203,1.008791667,13.64883333,5.947425968,2.424375,9,7,1147.2594,-1
2012-10-23,16.7033,0.9364,40.0384,28.56,0.9230083857,0.6558695652,11.41734783,5.944893811,-0.06308695652,14.2,11,796.2226,-1
2012-10-24,18.25208333,0.4925,138.815625,26.17626087,0.9999257512,0.1288461538,20.47615385,5.942361655,-0.2237142857,14.675,11.5,1807.031,-1
2012-10-25,16.76833333,0.002916666667,66.33933333,41.9526087,1.076843117,6.66726087,23.45086957,5.939829499,-0.01395652174,24.7,11,709.8004,-1
2012-10-26,16.655,0.2335,61.40683333,29.31217391,1.153760482,2.733083333,17.55095833,5.937297343,0.03425,13.3,11,899.27686,-1
2012-10-27,15.9075,0.1297916667,116.72675,32.09391304,1.230677848,6.832304348,19.04708696,5.934765187,0.2643478261,6.433333333,9.333333333,1020.3,-1
2012-10-28,13.48375,0.0295,25.41170833,29.9073913,1.307595213,-0.0575,1.73375,5.932233031,-0.241875,7,5,966.28613,-1
2012-10-29,9.206043478,-0.156826087,10.8973913,19.88666667,1.384512579,0.0877826087,4.706434783,5.929700875,-0.07708695652,2.4,4,1529.528,-1
2012-10-30,4.699375,-0.1945,31.79495833,16.43973913,1.461429944,19.56266667,38.21833333,5.927168719,1.601791667,1.95,19.5,1496.6918,-1
2012-10-31,7.0915,0.030625,104.4514583,10.49930435,1.53834731,2.536818182,19.31318182,5.924636562,0.7254782609,5.6,9,1394.5468,-1
2012-11-01,7.595291667,0.438125,33.15870833,15.51613043,1.615264675,0.6443333333,11.66704167,5.922104406,1.107333333,3.5,13,1010.4064,-1
2012-11-02,6.994291667,0.3139583333,98.91479167,23.43491304,1.692182041,10.05086957,29.7173913,5.91957225,1.007478261,5.233333333,12,2055.8157,-1
2012-11-03,6.797166667,0.2399583333,66.740125,25.91434783,1.769099406,4.003,18.896125,5.917040094,0.8493333333,4.6,16,1589.3711,-1
2012-11-04,4.792041667,0.8026666667,163.4852917,29.38,1.846016771,8.189478261,27.57,5.914507938,3.745173913,5.5,8,1401.3386,-1
2012-11-05,4.313291667,0.3948333333,151.332375,26.94347826,1.922934137,4.033875,16.14666667,5.911975782,-0.01633333333,7.066666667,8,1323.2056,-1
2012-11-06,2.360625,0.1842083333,158.10475,17.07686957,1.999851502,1.911954545,11.39572727,5.909443626,0.03776190476,7.4,11,1167.742,-1
2012-11-07,4.118166667,0.008708333333,49.34354167,17.65608333,2.076768868,1.9085,10.846,5.90691147,-0.1187916667,9.5,6,860.23706,-1
2012-11-08,7.181458333,0.15675,140.5686667,32.67043478,2.153686233,0.06404347826,4.54126087,5.904379313,0.5650869565,5.033333333,18.33333333,1191.8075,-1
2012-11-09,5.95425,0.8094583333,150.5022917,23.78878261,2.230603599,1.29325,8.687875,5.901847157,0.3760416667,11.7,11,935.6961,-1
2012-11-10,7.772458333,0.5789166667,120.6771667,21.89243478,2.307520964,0.5723913043,9.62973913,5.899315001,-0.1355652174,17.6,12,563.85596,-1
2012-11-11,10.67566667,0.5779583333,140.21125,31.931,2.38443833,2.071041667,12.25,5.896782845,-0.342125,18,8.666666667,548.7213,-1
2012-11-12,13.94704167,0.2689583333,114.6315833,31.86604348,2.461355695,0.8866086957,11.84130435,5.894250689,0.3303913043,12.3,11,1157.5273,-1
2012-11-13,6.476458333,0.4800416667,87.43520833,28.40842105,2.538273061,1.46975,9.863958333,5.891718533,-0.1789583333,6,12,1046.0769,-1
2012-11-14,2.305958333,0.7381666667,148.5213333,15.16104348,2.615190426,0.2216521739,6.752956522,5.889186377,0.2104347826,7.533333333,9.333333333,1152.1794,-1
2012-11-15,4.405875,0.338625,83.68033333,8.40873913,2.692107792,1.422304348,12.90578261,5.886654221,1.064708333,10.3,17,1044.2587,-1
2012-11-16,5.073083333,0.595375,127.1826667,11.428,2.769025157,3.452,16.85178261,5.884122064,1.566130435,13.5,13,1033.9907,-1
