SITE_ID,DATE,AQI_TRUE
BEL116,03/07/2019,42
BEL116,03/08/2019,50
BEL116,03/09/2019,47
BEL116,03/10/2019,34
BEL116,03/11/2019,44
BEL116,03/12/2019,50
BEL116,03/13/2019,51
BEL116,03/14/2019,49
BEL116,03/15/2019,40
BEL116,03/16/2019,44
BEL116,03/17/2019,44
BEL116,03/18/2019,40
BEL116,03/19/2019,44
BEL116,03/20/2019,48
BEL116,03/21/2019,38
BEL116,03/22/2019,41
BEL116,03/23/2019,42
BEL116,03/24/2019,48
BEL116,03/25/2019,44
BEL116,03/26/2019,42
BEL116,03/27/2019,43
BEL116,03/28/2019,50
BEL116,03/29/2019,44
BEL116,03/30/2019,77
BEL116,03/31/2019,42
BEL116,04/01/2019,44
BEL116,04/02/2019,44
BEL116,04/03/2019,51
BEL116,04/04/2019,54
BEL116,04/05/2019,41
BEL116,04/06/2019,48
BEL116,04/07/2019,51
BEL116,04/08/2019,41
BEL116,04/09/2019,50
BEL116,04/10/2019,51
BEL116,04/11/2019,41
BEL116,04/12/2019,44
BEL116,04/13/2019,45
BEL116,04/14/2019,29
BEL116,04/15/2019,40
BEL116,04/16/2019,47
BEL116,04/17/2019,49
BEL116,04/18/2019,61
BEL116,04/19/2019,37
BEL116,04/20/2019,42
BEL116,04/21/2019,39
BEL116,04/22/2019,41
BEL116,04/23/2019,51
BEL116,04/24/2019,51
BEL116,04/25/2019,48
BEL116,04/26/2019,43
BEL116,04/27/2019,50
BEL116,04/28/2019,39
BEL116,04/29/2019,42
BEL116,04/30/2019,74
BEL116,05/01/2019,44
BEL116,05/02/2019,44
BEL116,05/03/2019,43
BEL116,05/04/2019,54
BEL116,05/05/2019,26
BEL116,05/06/2019,42
BEL116,05/07/2019,46
BEL116,05/08/2019,40
BEL116,05/09/2019,41
BEL116,05/10/2019,39
BEL116,05/11/2019,34
BEL116,05/12/2019,38
BEL116,05/13/2019,32
BEL116,05/14/2019,35
BEL116,05/15/2019,45
BEL116,05/16/2019,54
BEL116,05/17/2019,51
BEL116,05/18/2019,67
BEL116,05/19/2019,48
BEL116,05/20/2019,50
BEL116,05/21/2019,39
BEL116,05/22/2019,42
BEL116,05/23/2019,48
BEL116,05/24/2019,51
BEL116,05/25/2019,40
BEL116,05/26/2019,46
BEL116,05/27/2019,44
BEL116,05/28/2019,46
BEL116,05/29/2019,54
BEL116,05/30/2019,47
BEL116,05/31/2019,64
BEL116,06/01/2019,74
BEL116,06/02/2019,52
BEL116,06/03/2019,41
BEL116,06/04/2019,49
BEL116,06/05/2019,55
BEL116,06/06/2019,61
BEL116,06/07/2019,48
BEL116,06/08/2019,61
BEL116,06/09/2019,37
BEL116,06/10/2019,28
BEL116,06/11/2019,38
BEL116,06/12/2019,44
BEL116,06/13/2019,38
BEL116,06/14/2019,35
BEL116,06/15/2019,50
BEL116,06/16/2019,51
BEL116,06/17/2019,74
BEL116,06/18/2019,38
BEL116,06/19/2019,40
BEL116,06/20/2019,44
BEL116,06/21/2019,40
BEL116,06/22/2019,37
BEL116,06/23/2019,44
BEL116,06/24/2019,64
BEL116,06/25/2019,47
BEL116,06/26/2019,77
BEL116,06/27/2019,97
BEL116,06/28/2019,119
BEL116,06/29/2019,64
BEL116,06/30/2019,44
BEL116,07/01/2019,45
BEL116,07/02/2019,101
BEL116,07/03/2019,58
BEL116,07/04/2019,44
BEL116,07/05/2019,53
BEL116,07/06/2019,50
BEL116,07/07/2019,43
BEL116,07/08/2019,34
BEL116,07/09/2019,51
BEL116,07/10/2019,50
BEL116,07/11/2019,36
BEL116,07/12/2019,58
BEL116,07/13/2019,74
BEL116,07/14/2019,58
BEL116,07/15/2019,64
BEL116,07/16/2019,119
BEL116,07/17/2019,50
BEL116,07/18/2019,44
BEL116,07/19/2019,61
BEL116,07/20/2019,52
BEL116,07/21/2019,48
BEL116,07/22/2019,64
BEL116,07/23/2019,25
BEL116,07/24/2019,41
BEL116,07/25/2019,44
BEL116,07/26/2019,61
BEL116,07/27/2019,87
BEL116,07/28/2019,64
BEL116,07/29/2019,84
BEL116,07/30/2019,115
BEL116,07/31/2019,93
BEL116,08/01/2019,87
BEL116,08/02/2019,67
BEL116,08/03/2019,54
BEL116,08/04/2019,54
BEL116,08/05/2019,80
BEL116,08/06/2019,122
BEL116,08/07/2019,58
BEL116,08/08/2019,64
BEL116,08/09/2019,51
BEL116,08/10/2019,46
BEL116,08/11/2019,42
BEL116,08/12/2019,90
BEL116,08/13/2019,52
BEL116,08/14/2019,54
BEL116,08/15/2019,50
BEL116,08/16/2019,44
BEL116,08/17/2019,46
BEL116,08/18/2019,44
BEL116,08/19/2019,64
BEL116,08/20/2019,71
BEL116,08/21/2019,46
BEL116,08/22/2019,77
BEL116,08/23/2019,20
BEL116,08/24/2019,30
BEL116,08/25/2019,34
BEL116,08/26/2019,30
BEL116,08/27/2019,33
BEL116,08/28/2019,30
BEL116,08/29/2019,44
BEL116,08/30/2019,74
BEL116,08/31/2019,67
BEL116,09/01/2019,45
BEL116,09/02/2019,42
BEL116,09/03/2019,58
BEL116,09/04/2019,48
BEL116,09/05/2019,44
BEL116,09/06/2019,30
BEL116,09/07/2019,42
BEL116,09/08/2019,48
BEL116,09/09/2019,47
BEL116,09/10/2019,46
BEL116,09/11/2019,112
BEL116,09/12/2019,61
BEL116,09/13/2019,27
BEL116,09/14/2019,33
BEL116,09/15/2019,51
BEL116,09/16/2019,77
BEL116,09/17/2019,51
BEL116,09/18/2019,50
BEL116,09/19/2019,44
BEL116,09/20/2019,54
BEL116,09/21/2019,90
BEL116,09/22/2019,84
BEL116,09/23/2019,74
BEL116,09/24/2019,37
BEL116,09/25/2019,64
BEL116,09/26/2019,61
BEL116,09/27/2019,50
BEL116,09/28/2019,45
BEL116,09/29/2019,51
BEL116,09/30/2019,30
BEL116,10/01/2019,49
BEL116,10/02/2019,58
BEL116,10/03/2019,26
BEL116,10/04/2019,32
BEL116,10/05/2019,35
BEL116,10/06/2019,32
BEL116,10/07/2019,39
BEL116,10/08/2019,31
BEL116,10/09/2019,26
BEL116,10/10/2019,38
BEL116,10/11/2019,46
BEL116,10/12/2019,39
BEL116,10/13/2019,34
BEL116,10/14/2019,44
BEL116,10/15/2019,48
BEL116,10/16/2019,31
BEL116,10/17/2019,31
BEL116,10/18/2019,32
BEL116,10/19/2019,33
BEL116,10/20/2019,33
BEL116,10/21/2019,43
BEL116,10/22/2019,25
BEL116,10/23/2019,36
BEL116,10/24/2019,38
BEL116,10/25/2019,41
BEL116,10/26/2019,43
BEL116,10/27/2019,32
BEL116,10/28/2019,39
BEL116,10/29/2019,34
BEL116,10/30/2019,30
BEL116,10/31/2019,26
BEL116,11/01/2019,29
BEL116,11/02/2019,40
BEL116,11/03/2019,39
BEL116,11/04/2019,37
BEL116,11/05/2019,38
BEL116,11/06/2019,32
BEL116,11/07/2019,35
BEL116,11/08/2019,31
BEL116,11/09/2019,29
BEL116,11/10/2019,52
BEL116,11/11/2019,57
BEL116,11/12/2019,29
BEL116,11/13/2019,32
BEL116,11/14/2019,42
BEL116,11/15/2019,32
BEL116,11/16/2019,36
BEL116,11/17/2019,30
BEL116,11/18/2019,21
BEL116,11/19/2019,48
BEL116,11/20/2019,58
BEL116,11/21/2019,38
BEL116,11/22/2019,33
BEL116,11/23/2019,21
BEL116,11/24/2019,33
BEL116,11/25/2019,33
BEL116,11/26/2019,40
BEL116,11/27/2019,42
BEL116,11/28/2019,26
BEL116,11/29/2019,31
BEL116,11/30/2019,24
BEL116,12/01/2019,25
BEL116,12/02/2019,30
BEL116,12/03/2019,33
BEL116,12/04/2019,23
BEL116,12/05/2019,32
BEL116,12/06/2019,28
BEL116,12/07/2019,33
BEL116,12/08/2019,33
BEL116,12/09/2019,20
BEL116,12/10/2019,26
BEL116,12/11/2019,28
BEL116,12/12/2019,30
BEL116,12/13/2019,34
BEL116,12/14/2019,26
BEL116,12/15/2019,30
BEL116,12/16/2019,31
BEL116,12/17/2019,30
BEL116,12/18/2019,32
BEL116,12/19/2019,31
BEL116,12/20/2019,50
BEL116,12/21/2019,59
BEL116,12/22/2019,71
BEL116,12/23/2019,92
BEL116,12/24/2019,57
BEL116,12/25/2019,58
BEL116,12/26/2019,55
BEL116,12/27/2019,40
BEL116,12/28/2019,51
BEL116,12/29/2019,56
BEL116,12/30/2019,19
BEL116,12/31/2019,28
BEL116,01/01/2020,34
BEL116,01/02/2020,32
BEL116,01/03/2020,24
BEL116,01/04/2020,27
BEL116,01/05/2020,31
BEL116,01/06/2020,33
BEL116,01/07/2020,27
BEL116,01/08/2020,32
BEL116,01/09/2020,27
BEL116,01/10/2020,28
BEL116,01/11/2020,33
BEL116,01/12/2020,34
BEL116,01/13/2020,22
BEL116,01/14/2020,24
BEL116,01/15/2020,20
BEL116,01/16/2020,31
BEL116,01/17/2020,32
BEL116,01/18/2020,30
BEL116,01/19/2020,30
BEL116,01/20/2020,38
BEL116,01/21/2020,37
BEL116,01/22/2020,30
BEL116,01/23/2020,48
BEL116,01/24/2020,37
BEL116,01/25/2020,33
BEL116,01/26/2020,26
BEL116,01/27/2020,33
BEL116,01/28/2020,31
BEL116,01/29/2020,36
BEL116,01/30/2020,28
BEL116,01/31/2020,30
BEL116,02/01/2020,46
BEL116,02/02/2020,30
BEL116,02/03/2020,30
BEL116,02/04/2020,30
BEL116,02/05/2020,26
BEL116,02/06/2020,24
BEL116,02/07/2020,32
BEL116,02/08/2020,37
BEL116,02/09/2020,36
BEL116,02/10/2020,31
BEL116,02/11/2020,31
BEL116,02/12/2020,31
BEL116,02/13/2020,31
BEL116,02/14/2020,33
BEL116,02/15/2020,34
BEL116,02/16/2020,30
BEL116,02/17/2020,36
BEL116,02/18/2020,37
BEL116,02/19/2020,35
BEL116,02/20/2020,34
BEL116,02/21/2020,37
BEL116,02/22/2020,40
BEL116,02/23/2020,44
BEL116,02/24/2020,40
BEL116,02/25/2020,26
BEL116,02/26/2020,30
BEL116,02/27/2020,36
BEL116,02/28/2020,36
BEL116,02/29/2020,37
BEL116,03/01/2020,41
BEL116,03/02/2020,48
BEL116,03/03/2020,36
BEL116,03/04/2020,41
BEL116,03/05/2020,37
BEL116,03/06/2020,32
BEL116,03/07/2020,39
BEL116,03/08/2020,42
BEL116,03/09/2020,46
BEL116,03/10/2020,37
BEL116,03/11/2020,31
BEL116,03/12/2020,39
BEL116,03/13/2020,43
BEL116,03/14/2020,42
BEL116,03/15/2020,37
BEL116,03/16/2020,44
BEL116,03/17/2020,36
BEL116,03/18/2020,39
BEL116,03/19/2020,38
BEL116,03/20/2020,37
BEL116,03/21/2020,36
BEL116,03/22/2020,41
BEL116,03/23/2020,35
BEL116,03/24/2020,36
BEL116,03/25/2020,33
BEL116,03/26/2020,38
BEL116,03/27/2020,43
BEL116,03/28/2020,40
BEL116,03/29/2020,28
BEL116,03/30/2020,44
BEL116,03/31/2020,36
BEL116,04/01/2020,35
BEL116,04/02/2020,44
BEL116,04/03/2020,44
BEL116,04/04/2020,33
BEL116,04/05/2020,43
BEL116,04/06/2020,48
BEL116,04/07/2020,42
BEL116,04/08/2020,47
BEL116,04/09/2020,47
BEL116,04/10/2020,40
BEL116,04/11/2020,45
BEL116,04/12/2020,46
BEL116,04/13/2020,42
BEL116,04/14/2020,44
BEL116,04/15/2020,44
BEL116,04/16/2020,44
BEL116,04/17/2020,47
BEL116,04/18/2020,43
BEL116,04/19/2020,46
BEL116,04/20/2020,42
BEL116,04/21/2020,44
BEL116,04/22/2020,45
BEL116,04/23/2020,38
BEL116,04/24/2020,30
BEL116,04/25/2020,44
BEL116,04/26/2020,35
BEL116,04/27/2020,37
BEL116,04/28/2020,37
BEL116,04/29/2020,47
BEL116,04/30/2020,42
BEL116,05/01/2020,36
BEL116,05/02/2020,45
BEL116,05/03/2020,41
BEL116,05/04/2020,44
BEL116,05/05/2020,35
BEL116,05/06/2020,34
BEL116,05/07/2020,46
BEL116,05/08/2020,45
BEL116,05/09/2020,34
BEL116,05/10/2020,45
BEL116,05/11/2020,35
BEL116,05/12/2020,41
BEL116,05/13/2020,50
BEL116,05/14/2020,44
BEL116,05/15/2020,58
BEL116,05/16/2020,47
BEL116,05/17/2020,39
BEL116,05/18/2020,39
BEL116,05/19/2020,42
BEL116,05/20/2020,37
BEL116,05/21/2020,38
BEL116,05/22/2020,26
BEL116,05/23/2020,44
BEL116,05/24/2020,29
BEL116,05/25/2020,38
BEL116,05/26/2020,33
BEL116,05/27/2020,30
BEL116,05/28/2020,20
BEL116,05/29/2020,32
BEL116,05/30/2020,48
BEL116,05/31/2020,39
BEL116,06/01/2020,44
BEL116,06/02/2020,44
BEL116,06/03/2020,84
BEL116,06/04/2020,87
BEL116,06/05/2020,40
BEL116,06/06/2020,50
BEL116,06/07/2020,43
BEL116,06/08/2020,58
BEL116,06/09/2020,77
BEL116,06/10/2020,47
BEL116,06/11/2020,37
BEL116,06/12/2020,64
BEL116,06/13/2020,45
BEL116,06/14/2020,44
BEL116,06/15/2020,45
BEL116,06/16/2020,44
BEL116,06/17/2020,24
BEL116,06/18/2020,35
BEL116,06/19/2020,34
BEL116,06/20/2020,29
BEL116,06/21/2020,31
BEL116,06/22/2020,42
BEL116,06/23/2020,44
BEL116,06/24/2020,51
BEL116,06/25/2020,48
BEL116,06/26/2020,61
BEL116,06/27/2020,43
BEL116,06/28/2020,37
BEL116,06/29/2020,39
BEL116,06/30/2020,45
BEL116,07/01/2020,46
BEL116,07/02/2020,48
BEL116,07/03/2020,48
BEL116,07/04/2020,53
BEL116,07/05/2020,66
BEL116,07/06/2020,48
BEL116,07/07/2020,39
BEL116,07/08/2020,36
BEL116,07/09/2020,30
BEL116,07/10/2020,27
BEL116,07/11/2020,44
BEL116,07/12/2020,46
BEL116,07/13/2020,47
BEL116,07/14/2020,49
BEL116,07/15/2020,87
BEL116,07/16/2020,39
BEL116,07/17/2020,54
BEL116,07/18/2020,84
BEL116,07/19/2020,54
BEL116,07/20/2020,54
BEL116,07/21/2020,77
BEL116,07/22/2020,64
BEL116,07/23/2020,64
BEL116,07/24/2020,38
BEL116,07/25/2020,49
BEL116,07/26/2020,50
BEL116,07/27/2020,67
BEL116,07/28/2020,47
BEL116,07/29/2020,105
BEL116,07/30/2020,80
BEL116,07/31/2020,33
BEL116,08/01/2020,47
BEL116,08/02/2020,40
BEL116,08/03/2020,42
BEL116,08/04/2020,28
BEL116,08/05/2020,67
BEL116,08/06/2020,46
BEL116,08/07/2020,40
BEL116,08/08/2020,44
BEL116,08/09/2020,42
BEL116,08/10/2020,50
BEL116,08/11/2020,48
BEL116,08/12/2020,58
BEL116,08/13/2020,40
BEL116,08/14/2020,35
BEL116,08/15/2020,38
BEL116,08/16/2020,29
BEL116,08/17/2020,44
BEL116,08/18/2020,44
BEL116,08/19/2020,45
BEL116,08/20/2020,46
BEL116,08/21/2020,44
BEL116,08/22/2020,33
BEL116,08/23/2020,42
BEL116,08/24/2020,49
BEL116,08/25/2020,48
BEL116,08/26/2020,41
BEL116,08/27/2020,39
BEL116,08/28/2020,39
BEL116,08/29/2020,25
BEL116,08/30/2020,35
BEL116,08/31/2020,22
BEL116,09/01/2020,24
BEL116,09/02/2020,34
BEL116,09/03/2020,39
BEL116,09/04/2020,38
BEL116,09/05/2020,40
BEL116,09/06/2020,44
BEL116,09/07/2020,42
BEL116,09/08/2020,36
BEL116,09/09/2020,20
BEL116,09/10/2020,15
BEL116,09/11/2020,28
BEL116,09/12/2020,26
BEL116,09/13/2020,32
BEL116,09/14/2020,31
BEL116,09/15/2020,26
BEL116,09/16/2020,32
BEL116,09/17/2020,27
BEL116,09/18/2020,40
BEL116,09/19/2020,31
BEL116,09/20/2020,31
BEL116,09/21/2020,34
BEL116,09/22/2020,41
BEL116,09/23/2020,58
BEL116,09/24/2020,41
BEL116,09/25/2020,27
BEL116,09/26/2020,27
BEL116,09/27/2020,21
BEL116,09/28/2020,29
BEL116,09/29/2020,27
BEL116,09/30/2020,31
BEL116,10/01/2020,33
BEL116,10/02/2020,29
BEL116,10/03/2020,32
BEL116,10/04/2020,36
BEL116,10/05/2020,31
BEL116,10/06/2020,39
BEL116,10/07/2020,42
BEL116,10/08/2020,32
BEL116,10/09/2020,35
BEL116,10/10/2020,33
BEL116,10/11/2020,27
BEL116,10/12/2020,25
BEL116,10/13/2020,23
BEL116,10/14/2020,38
BEL116,10/15/2020,40
BEL116,10/16/2020,31
BEL116,10/17/2020,31
BEL116,10/18/2020,36
BEL116,10/19/2020,32
BEL116,10/20/2020,32
BEL116,10/21/2020,25
BEL116,10/22/2020,35
BEL116,10/23/2020,27
BEL116,10/24/2020,26
BEL116,10/25/2020,23
BEL116,10/26/2020,33
BEL116,10/27/2020,30
BEL116,10/28/2020,46
BEL116,10/29/2020,19
BEL116,10/30/2020,19
BEL116,10/31/2020,25
BEL116,11/01/2020,26
BEL116,11/02/2020,32
BEL116,11/03/2020,32
BEL116,11/04/2020,40
BEL116,11/05/2020,41
BEL116,11/06/2020,53
BEL116,11/07/2020,60
BEL116,11/08/2020,65
BEL116,11/09/2020,52
BEL116,11/10/2020,33
BEL116,11/11/2020,19
BEL116,11/12/2020,19
BEL116,11/13/2020,20
BEL116,11/14/2020,34
BEL116,11/15/2020,36
BEL116,11/16/2020,36
BEL116,11/17/2020,31
BEL116,11/18/2020,32
BEL116,11/19/2020,31
BEL116,11/20/2020,40
BEL116,11/21/2020,57
BEL116,11/22/2020,27
BEL116,11/23/2020,31
BEL116,11/24/2020,28
BEL116,11/25/2020,31
BEL116,11/26/2020,28
BEL116,11/27/2020,24
BEL116,11/28/2020,32
BEL116,11/29/2020,35
BEL116,11/30/2020,29
BEL116,12/01/2020,21
BEL116,12/02/2020,30
BEL116,12/03/2020,23
BEL116,12/04/2020,31
BEL116,12/05/2020,28
BEL116,12/06/2020,31
BEL116,12/07/2020,28
BEL116,12/08/2020,31
BEL116,12/09/2020,32
BEL116,12/10/2020,62
BEL116,12/11/2020,58
BEL116,12/12/2020,57
BEL116,12/13/2020,37
BEL116,12/14/2020,24
BEL116,12/15/2020,25
BEL116,12/16/2020,23
BEL116,12/17/2020,32
BEL116,12/18/2020,30
BEL116,12/19/2020,38
BEL116,12/20/2020,43
BEL116,12/21/2020,52
BEL116,12/22/2020,22
BEL116,12/23/2020,26
BEL116,12/24/2020,32
BEL116,12/25/2020,25
BEL116,12/26/2020,29
BEL116,12/27/2020,29
BEL116,12/28/2020,34
BEL116,12/29/2020,35
BEL116,12/30/2020,31
BEL116,12/31/2020,27
BEL116,01/01/2021,34
BEL116,01/02/2021,23
BEL116,01/03/2021,22
BEL116,01/04/2021,25
BEL116,01/05/2021,35
BEL116,01/06/2021,29
BEL116,01/07/2021,31
BEL116,01/08/2021,26
BEL116,01/09/2021,36
BEL116,01/10/2021,34
BEL116,01/11/2021,55
BEL116,01/12/2021,54
BEL116,01/13/2021,52
BEL116,01/14/2021,50
BEL116,01/15/2021,57
BEL116,01/16/2021,30
BEL116,01/17/2021,23
BEL116,01/18/2021,26
BEL116,01/19/2021,32
BEL116,01/20/2021,31
BEL116,01/21/2021,30
BEL116,01/22/2021,31
BEL116,01/23/2021,33
BEL116,01/24/2021,33
BEL116,01/25/2021,43
BEL116,01/26/2021,38
BEL116,01/27/2021,33
BEL116,01/28/2021,33
BEL116,01/29/2021,35
BEL116,01/30/2021,37
BEL116,01/31/2021,31
BEL116,02/01/2021,33
BEL116,02/02/2021,36
BEL116,02/03/2021,37
BEL116,02/04/2021,38
BEL116,02/05/2021,36
BEL116,02/06/2021,32
BEL116,02/07/2021,35
BEL116,02/08/2021,38
BEL116,02/09/2021,41
BEL116,02/10/2021,56
BEL116,02/11/2021,57
BEL116,02/12/2021,52
BEL116,02/13/2021,49
BEL116,02/14/2021,54
BEL116,02/15/2021,55
BEL116,02/16/2021,29
BEL116,02/17/2021,34
BEL116,02/18/2021,38
BEL116,02/19/2021,38
BEL116,02/20/2021,48
BEL116,02/21/2021,52
BEL116,02/22/2021,37
BEL116,02/23/2021,40
BEL116,02/24/2021,45
BEL116,02/25/2021,40
BEL116,02/26/2021,41
BEL116,02/27/2021,36
BEL116,02/28/2021,27
BEL116,03/01/2021,35
BEL116,03/02/2021,40
BEL116,03/03/2021,39
BEL116,03/04/2021,40
BEL116,03/05/2021,38
BEL116,03/06/2021,40
BEL116,03/07/2021,42
BEL116,03/08/2021,42
BEL116,03/09/2021,58
BEL116,03/10/2021,64
BEL116,03/11/2021,67
BEL116,03/12/2021,43
BEL116,03/13/2021,48
BEL116,03/14/2021,48
BEL116,03/15/2021,44
BEL116,03/16/2021,41
BEL116,03/17/2021,35
BEL116,03/18/2021,31
BEL116,03/19/2021,44
BEL116,03/20/2021,44
BEL116,03/21/2021,51
BEL116,03/22/2021,48
BEL116,03/23/2021,42
BEL116,03/24/2021,30
BEL116,03/25/2021,27
BEL116,03/26/2021,47
BEL116,03/27/2021,45
BEL116,03/28/2021,35
BEL116,03/29/2021,43
BEL116,03/30/2021,47
BEL116,03/31/2021,37
BEL116,04/01/2021,37
BEL116,04/02/2021,44
BEL116,04/03/2021,44
BEL116,04/04/2021,67
BEL116,04/05/2021,54
BEL116,04/06/2021,54
BEL116,04/07/2021,90
BEL116,04/08/2021,43
BEL116,04/09/2021,31
BEL116,04/10/2021,42
BEL116,04/11/2021,48
BEL116,04/12/2021,32
BEL116,04/13/2021,34
BEL116,04/14/2021,32
BEL116,04/15/2021,42
BEL116,04/16/2021,35
BEL116,04/17/2021,35
BEL116,04/18/2021,40
BEL116,04/19/2021,41
BEL116,04/20/2021,51
BEL116,04/21/2021,42
BEL116,04/22/2021,43
BEL116,04/23/2021,51
BEL116,04/24/2021,58
BEL116,04/25/2021,46
BEL116,04/26/2021,50
BEL116,04/27/2021,64
BEL116,04/28/2021,71
BEL116,04/29/2021,45
BEL116,04/30/2021,44
BEL116,05/01/2021,44
BEL116,05/02/2021,58
BEL116,05/03/2021,39
BEL116,05/04/2021,43
BEL116,05/05/2021,39
BEL116,05/06/2021,39
BEL116,05/07/2021,37
BEL116,05/08/2021,40
BEL116,05/09/2021,41
BEL116,05/10/2021,45
BEL116,05/11/2021,47
BEL116,05/12/2021,38
BEL116,05/13/2021,45
BEL116,05/14/2021,45
BEL116,05/15/2021,67
BEL116,05/16/2021,49
BEL116,05/17/2021,48
BEL116,05/18/2021,87
BEL116,05/19/2021,100
BEL116,05/20/2021,119
BEL116,05/21/2021,80
BEL116,05/22/2021,87
BEL116,05/23/2021,64
BEL116,05/24/2021,28
BEL116,05/25/2021,40
BEL116,05/26/2021,77
BEL116,05/27/2021,74
BEL116,05/28/2021,40
BEL116,05/29/2021,31
BEL116,05/30/2021,24
BEL116,05/31/2021,39
BEL116,06/01/2021,39
BEL116,06/02/2021,44
BEL116,06/03/2021,35
BEL116,06/04/2021,44
BEL116,06/05/2021,108
BEL116,06/06/2021,77
BEL116,06/07/2021,41
BEL116,06/08/2021,43
BEL116,06/09/2021,47
BEL116,06/10/2021,46
BEL116,06/11/2021,27
BEL116,06/12/2021,38
BEL116,06/13/2021,34
BEL116,06/14/2021,61
BEL116,06/15/2021,44
BEL116,06/16/2021,50
BEL116,06/17/2021,67
BEL116,06/18/2021,80
BEL116,06/19/2021,44
BEL116,06/20/2021,46
BEL116,06/21/2021,41
BEL116,06/22/2021,24
BEL116,06/23/2021,44
BEL116,06/24/2021,46
BEL116,06/25/2021,41
BEL116,06/26/2021,24
BEL116,06/27/2021,47
BEL116,06/28/2021,31
BEL116,06/29/2021,38
BEL116,06/30/2021,49
BEL116,07/01/2021,40
BEL116,07/02/2021,36
BEL116,07/03/2021,33
BEL116,07/04/2021,44
BEL116,07/05/2021,60
BEL116,07/06/2021,80
BEL116,07/07/2021,74
BEL116,07/08/2021,43
BEL116,07/09/2021,45
BEL116,07/10/2021,41
BEL116,07/11/2021,37
BEL116,07/12/2021,42
BEL116,07/13/2021,46
BEL116,07/14/2021,48
BEL116,07/15/2021,77
BEL116,07/16/2021,80
BEL116,07/17/2021,49
BEL116,07/18/2021,41
BEL116,07/19/2021,62
BEL116,07/20/2021,93
BEL116,07/21/2021,85
BEL116,07/22/2021,39
BEL116,07/23/2021,44
BEL116,07/24/2021,51
BEL116,07/25/2021,54
BEL116,07/26/2021,90
BEL116,07/27/2021,101
BEL116,07/28/2021,112
BEL116,07/29/2021,71
BEL116,07/30/2021,58
BEL116,07/31/2021,44
BEL116,08/01/2021,39
BEL116,08/02/2021,44
BEL116,08/03/2021,40
BEL116,08/04/2021,46
BEL116,08/05/2021,77
BEL116,08/06/2021,80
BEL116,08/07/2021,33
BEL116,08/08/2021,67
BEL116,08/09/2021,38
BEL116,08/10/2021,45
BEL116,08/11/2021,46
BEL116,08/12/2021,64
BEL116,08/13/2021,61
BEL116,08/14/2021,41
BEL116,08/15/2021,43
BEL116,08/16/2021,32
BEL116,08/17/2021,25
BEL116,08/18/2021,19
BEL116,08/19/2021,39
BEL116,08/20/2021,33
BEL116,08/21/2021,41
BEL116,08/22/2021,32
BEL116,08/23/2021,51
BEL116,08/24/2021,90
BEL116,08/25/2021,129
BEL116,08/26/2021,74
BEL116,08/27/2021,61
BEL116,08/28/2021,71
BEL116,08/29/2021,42
BEL116,08/30/2021,47
BEL116,08/31/2021,43
BEL116,09/01/2021,33
BEL116,09/02/2021,35
BEL116,09/03/2021,39
BEL116,09/04/2021,39
BEL116,09/05/2021,32
BEL116,09/06/2021,44
BEL116,09/07/2021,64
BEL116,09/08/2021,48
BEL116,09/09/2021,32
BEL116,09/10/2021,35
BEL116,09/11/2021,43
BEL116,09/12/2021,43
BEL116,09/13/2021,52
BEL116,09/14/2021,51
BEL116,09/15/2021,50
BEL116,09/16/2021,32
BEL116,09/17/2021,28
BEL116,09/18/2021,42
BEL116,09/19/2021,43
BEL116,09/20/2021,34
BEL116,09/21/2021,29
BEL116,09/22/2021,31
BEL116,09/23/2021,32
BEL116,09/24/2021,40
BEL116,09/25/2021,43
BEL116,09/26/2021,38
BEL116,09/27/2021,42
BEL116,09/28/2021,42
BEL116,09/29/2021,32
BEL116,09/30/2021,36
BEL116,10/01/2021,28
BEL116,10/02/2021,43
BEL116,10/03/2021,41
BEL116,10/04/2021,33
BEL116,10/05/2021,38
BEL116,10/06/2021,24
BEL116,10/07/2021,32
BEL116,10/08/2021,41
BEL116,10/09/2021,36
BEL116,10/10/2021,25
BEL116,10/11/2021,25
BEL116,10/12/2021,27
BEL116,10/13/2021,26
BEL116,10/14/2021,38
BEL116,10/15/2021,39
BEL116,10/16/2021,34
BEL116,10/17/2021,32
BEL116,10/18/2021,38
BEL116,10/19/2021,41
BEL116,10/20/2021,49
BEL116,10/21/2021,47
BEL116,10/22/2021,33
BEL116,10/23/2021,27
BEL116,10/24/2021,33
BEL116,10/25/2021,44
BEL116,10/26/2021,23
BEL116,10/27/2021,30
BEL116,10/28/2021,29
BEL116,10/29/2021,33
BEL116,10/30/2021,22
BEL116,10/31/2021,24
BEL116,11/01/2021,33
BEL116,11/02/2021,47
BEL116,11/03/2021,28
BEL116,11/04/2021,22
BEL116,11/05/2021,33
BEL116,11/06/2021,32
BEL116,11/07/2021,36
BEL116,11/08/2021,40
BEL116,11/09/2021,39
BEL116,11/10/2021,47
BEL116,11/11/2021,44
BEL116,11/12/2021,33
BEL116,11/13/2021,23
BEL116,11/14/2021,22
BEL116,11/15/2021,25
BEL116,11/16/2021,30
BEL116,11/17/2021,43
BEL116,11/18/2021,43
BEL116,11/19/2021,27
BEL116,11/20/2021,28
BEL116,11/21/2021,31
BEL116,11/22/2021,31
BEL116,11/23/2021,29
BEL116,11/24/2021,30
BEL116,11/25/2021,58
BEL116,11/26/2021,33
BEL116,11/27/2021,31
BEL116,11/28/2021,28
