SITE_ID,DATE,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
BEL116,03/29/2016,3.2,12,1895.3352,-1
BEL116,03/30/2016,3.7,12,1319.5493,-1
BEL116,03/31/2016,5.4,3,1905.2162,-1
BEL116,03/31/2016,6.6,14,1905.2162,-1
BEL116,04/01/2016,6.8,3,2494.5347,-1
BEL116,04/02/2016,4.7,9,2775.7688,-1
BEL116,04/03/2016,2.2,10,2464.1936,-1
BEL116,04/03/2016,1.4,4,2464.1936,-1
BEL116,04/04/2016,5.9,8,2791.0737,0
BEL116,04/05/2016,3,8,1847.165,0
BEL116,04/06/2016,5.2,14,1458.4747,0
BEL116,04/06/2016,5.5,14,1458.4747,0
BEL116,04/06/2016,5.9,20,1458.4747,0
BEL116,04/07/2016,3.6,4,2322.3145,0
BEL116,04/08/2016,3.2,10,2345.0303,0
BEL116,04/09/2016,3.4,14,2579.6514,0
BEL116,04/09/2016,3.2,11,2579.6514,0
BEL116,04/10/2016,3.8,4,1441.8811,0
BEL116,04/11/2016,6.4,4,1634.8837,0
BEL116,04/12/2016,5.2,11,1621.6194,0
BEL116,04/12/2016,7.7,9,1621.6194,0
BEL116,04/13/2016,6,9,1668.2859,0
BEL116,04/14/2016,9.2,5,1888.891,0
BEL116,04/15/2016,4.8,7,1663.0232,-1
BEL116,04/15/2016,6.7,15,1663.0232,-1
BEL116,04/16/2016,11.4,18,1657.9215,-1
BEL116,04/17/2016,8.1,11,1407.6733,-1
BEL116,04/18/2016,8.2,7,2139.891,-1
BEL116,04/18/2016,8.1,8,2139.891,-1
BEL116,04/18/2016,10.1,9,2139.891,-1
BEL116,04/19/2016,10.6,14,2839.2437,-1
BEL116,04/20/2016,2.1,9,1651.2089,-1
BEL116,04/21/2016,9.8,9,957.8708,-1
BEL116,04/21/2016,11.6,13,957.8708,-1
BEL116,04/22/2016,13,11,937.3569,-1
BEL116,04/23/2016,9,14,1743.7363,-1
BEL116,04/24/2016,2.7,12,1442.7402,-1
BEL116,04/25/2016,8.6,17,2309.48,-1
BEL116,04/26/2016,10.2,13,2332.464,-1
BEL116,04/27/2016,10.3,10,516.0161,-1
BEL116,04/28/2016,11.1,11,601.40125,-1
BEL116,04/29/2016,8.9,19,613.2156,-1
BEL116,04/30/2016,8.2,13,897.4568,-1
BEL116,04/30/2016,12.3,19,897.4568,-1
BEL116,05/01/2016,4.8,16,529.5488,-1
BEL116,05/02/2016,6.8,16,1303.3853,-1
BEL116,05/03/2016,12.8,15,1028.6492,-1
BEL116,05/04/2016,8.1,17,684.26245,-1
BEL116,05/05/2016,3.3,12,957.6023,-1
BEL116,05/05/2016,7.9,7,957.6023,-1
BEL116,05/06/2016,1.8,15,634.64246,-1
BEL116,05/06/2016,3.9,13,634.64246,-1
BEL116,05/07/2016,2.1,14,1462.0728,-1
BEL116,05/07/2016,5.3,15,1462.0728,-1
BEL116,05/08/2016,5.1,11,2614.235,-1
BEL116,05/09/2016,9.6,18,766.2644,-1
BEL116,05/10/2016,9.7,13,649.73254,-1
BEL116,05/11/2016,13.2,17,245.41504,-1
BEL116,05/12/2016,5.2,10,700.3192,-1
BEL116,05/12/2016,5.7,15,700.3192,-1
BEL116,05/12/2016,10.8,19,700.3192,-1
BEL116,05/13/2016,11.8,6,2147.1946,-1
BEL116,05/14/2016,4.7,9,2111.5906,-1
BEL116,05/14/2016,6,12,2111.5906,-1
BEL116,05/15/2016,2.2,18,2866.3628,-1
BEL116,05/15/2016,2.1,14,2866.3628,-1
BEL116,05/16/2016,,,1805.7614,0
BEL116,05/17/2016,,,339.44617,0
BEL116,05/18/2016,,,1347.9574,0
BEL116,05/19/2016,,,1780.9513,0
BEL116,05/20/2016,,,2045.5378,0
BEL116,05/21/2016,4.8,11,717.7184,-1
BEL116,05/21/2016,6.6,3,717.7184,-1
BEL116,05/22/2016,6.5,12,471.28296,-1
BEL116,05/23/2016,10.1,9,2050.4248,0
BEL116,05/24/2016,8.1,7,2654.7795,0
BEL116,05/24/2016,8.1,7,2654.7795,0
BEL116,05/24/2016,10.4,7,2654.7795,0
BEL116,05/25/2016,12.2,16,2099.8835,0
BEL116,05/25/2016,15.7,7,2099.8835,0
BEL116,05/26/2016,19.1,10,2272.7483,0
BEL116,05/27/2016,16.4,9,1701.6344,0
BEL116,05/27/2016,20,13,1701.6344,0
BEL116,05/28/2016,15.7,17,1675.8578,0
BEL116,05/29/2016,,,1613.0809,
BEL116,05/30/2016,5.9,7,1296.2429,0
BEL116,05/30/2016,7.6,13,1296.2429,0
BEL116,05/31/2016,11.3,7,1702.44,0
BEL116,06/01/2016,13.5,16,2005.047,-1
BEL116,06/02/2016,4.4,13,1061.6755,-1
BEL116,06/02/2016,6.9,2,1061.6755,-1
BEL116,06/03/2016,8,14,728.4049,-1
BEL116,06/04/2016,9.7,9,972.26276,-1
BEL116,06/05/2016,5.1,9,1511.3706,-1
BEL116,06/05/2016,5.1,4,1511.3706,-1
BEL116,06/05/2016,7.5,4,1511.3706,-1
BEL116,06/06/2016,7.4,9,2196.8682,-1
BEL116,06/07/2016,,,2790.1606,-1
BEL116,06/08/2016,3.7,9,2557.2578,-1
BEL116,06/09/2016,,,2116.531,-1
BEL116,06/10/2016,,,2082.4844,-1
BEL116,06/11/2016,10.2,11,2666.5938,0
BEL116,06/11/2016,10.6,10,2666.5938,0
BEL116,06/12/2016,7.3,11,2395.241,0
BEL116,06/13/2016,3.9,14,1938.4037,0
BEL116,06/14/2016,4.9,6,1861.3423,0
BEL116,06/15/2016,9.2,6,1114.3564,0
BEL116,06/15/2016,8,6,1114.3564,0
BEL116,06/16/2016,12.9,5,778.3472,0
BEL116,06/17/2016,4.7,22,1722.4169,-1
BEL116,06/17/2016,0.1,2,1722.4169,-1
BEL116,06/17/2016,4.6,7,1722.4169,-1
BEL116,06/18/2016,5.6,7,2297.9878,-1
BEL116,06/18/2016,3.9,8,2297.9878,-1
BEL116,06/19/2016,6.9,13,2716.9658,-1
BEL116,06/20/2016,9.4,20,2393.2004,-1
BEL116,06/20/2016,8.2,20,2393.2004,-1
BEL116,06/21/2016,8.4,13,1735.3052,-1
BEL116,06/21/2016,8.3,12,1735.3052,-1
BEL116,06/22/2016,5.7,10,2276.4,-1
BEL116,06/23/2016,6.8,5,1309.5609,-1
BEL116,06/23/2016,5.6,11,1309.5609,-1
BEL116,06/24/2016,8.3,12,1091.8557,-1
BEL116,06/24/2016,8.2,4,1091.8557,-1
BEL116,06/25/2016,7.9,12,1615.8197,-1
BEL116,06/26/2016,7.6,6,1764.7335,-1
BEL116,06/26/2016,5.7,6,1764.7335,-1
BEL116,06/27/2016,9.5,6,1445.1567,-1
BEL116,06/27/2016,9.2,21,1445.1567,-1
BEL116,06/28/2016,10.2,4,802.88873,-1
BEL116,06/29/2016,5.8,6,1877.1841,0
BEL116,06/29/2016,6,7,1877.1841,0
BEL116,06/29/2016,5.5,8,1877.1841,0
BEL116,06/30/2016,8,12,1832.4509,0
BEL116,07/01/2016,9.9,13,1632.7893,-1
BEL116,07/02/2016,3.9,22,1978.0353,-1
BEL116,07/02/2016,2.8,13,1978.0353,-1
BEL116,07/03/2016,5.2,13,925.5963,-1
BEL116,07/04/2016,8.8,8,563.9177,-1
BEL116,07/05/2016,6.4,6,1660.6603,-1
BEL116,07/06/2016,9.1,9,1916.064,-1
BEL116,07/07/2016,11,12,1722.3632,-1
BEL116,07/07/2016,10.9,12,1722.3632,-1
BEL116,07/08/2016,10.3,3,1919.9304,-1
BEL116,07/09/2016,8.5,14,2532.8237,-1
BEL116,07/10/2016,6.7,3,2069.596,-1
BEL116,07/11/2016,5.6,9,2329.0273,-1
BEL116,07/11/2016,5.5,10,2329.0273,-1
BEL116,07/11/2016,7.5,4,2329.0273,-1
BEL116,07/12/2016,10.8,8,1585.4247,-1
BEL116,07/13/2016,11,8,1287.2749,-1
BEL116,07/14/2016,9.5,14,2431.221,-1
BEL116,07/14/2016,11.3,14,2431.221,-1
BEL116,07/15/2016,7.4,20,1836.7471,-1
BEL116,07/15/2016,8,4,1836.7471,-1
BEL116,07/16/2016,6.7,10,2254.5972,-1
BEL116,07/17/2016,8,14,2426.9785,-1
BEL116,07/17/2016,7.2,11,2426.9785,-1
BEL116,07/18/2016,8.7,4,2313.3464,-1
BEL116,07/19/2016,8.1,4,2478.317,-1
BEL116,07/20/2016,10.7,11,2015.7874,-1
BEL116,07/20/2016,12.5,9,2015.7874,-1
BEL116,07/21/2016,15.8,9,2274.3057,-1
BEL116,07/22/2016,17.7,5,2139.4614,-1
BEL116,07/23/2016,11.6,7,2123.2974,-1
BEL116,07/23/2016,11.4,15,2123.2974,-1
BEL116,07/23/2016,15.5,18,2123.2974,-1
BEL116,07/24/2016,12,11,2040.4363,0
BEL116,07/25/2016,16,7,2606.3948,0
BEL116,07/26/2016,10.3,8,1874.7676,0
BEL116,07/26/2016,13.5,9,1874.7676,0
BEL116,07/27/2016,17.4,14,2121.5789,0
BEL116,07/28/2016,13.8,9,830.3838,0
BEL116,07/29/2016,9.7,9,1737.7217,0
BEL116,07/29/2016,9.4,13,1737.7217,0
BEL116,07/30/2016,12.1,11,1133.7427,0
BEL116,07/31/2016,6.6,14,1529.4679,0
BEL116,08/01/2016,8.7,12,1590.419,-1
BEL116,08/01/2016,8.8,17,1590.419,-1
BEL116,08/02/2016,10.1,13,1307.7351,-1
BEL116,08/03/2016,8.1,10,1082.082,-1
BEL116,08/04/2016,5.3,11,1509.2225,-1
BEL116,08/04/2016,5.6,19,1509.2225,-1
BEL116,08/04/2016,8.1,13,1509.2225,-1
BEL116,08/05/2016,8.7,19,927.26105,-1
BEL116,08/06/2016,12,16,1320.516,-1
BEL116,08/07/2016,4,16,2405.713,-1
BEL116,08/07/2016,6.9,15,2405.713,-1
BEL116,08/08/2016,10.8,17,1865.2087,-1
BEL116,08/09/2016,9.9,12,899.65857,-1
BEL116,08/10/2016,7,7,1695.2977,-1
BEL116,08/10/2016,8.3,15,1695.2977,-1
BEL116,08/11/2016,12.4,13,1764.1965,-1
BEL116,08/12/2016,11.9,14,1645.6239,-1
BEL116,08/13/2016,8.2,15,1928.5763,-1
BEL116,08/13/2016,11,11,1928.5763,-1
BEL116,08/14/2016,10,18,2212.0657,-1
BEL116,08/15/2016,6.2,13,1930.1874,-1
BEL116,08/16/2016,7.8,17,2124.264,-1
BEL116,08/16/2016,7.8,10,2124.264,-1
BEL116,08/16/2016,8.1,15,2124.264,-1
BEL116,08/17/2016,6.5,19,1876.9694,-1
BEL116,08/18/2016,12.2,6,1684.5037,-1
BEL116,08/19/2016,7.7,9,1980.8278,-1
BEL116,08/19/2016,15.4,12,1980.8278,-1
BEL116,08/20/2016,17,18,1876.7545,-1
BEL116,08/21/2016,16,14,773.2456,-1
BEL116,08/22/2016,3.9,11,2187.7927,-1
BEL116,08/22/2016,12.4,3,2187.7927,-1
BEL116,08/23/2016,13.5,12,2062.5076,-1
BEL116,08/24/2016,12,9,1293.182,-1
BEL116,08/25/2016,10.5,7,1490.803,-1
BEL116,08/25/2016,12.6,7,1490.803,-1
BEL116,08/26/2016,11.7,7,2029.1052,-1
BEL116,08/27/2016,12.5,16,1768.6,-1
BEL116,08/28/2016,7,7,1481.0293,-1
BEL116,08/28/2016,7,10,1481.0293,-1
BEL116,08/29/2016,,,1899.2554,-1
BEL116,08/30/2016,,,2287.9995,-1
BEL116,08/31/2016,9.8,9,1912.466,-1
BEL116,09/01/2016,,,1047.1761,-1
BEL116,09/02/2016,,,2064.4944,-1
BEL116,09/03/2016,5.1,13,1674.9985,-1
BEL116,09/04/2016,,,1501.9192,-1
BEL116,09/05/2016,,,2103.9648,-1
BEL116,09/06/2016,7.5,17,2459.6826,-1
BEL116,09/07/2016,,,2117.3901,-1
BEL116,09/08/2016,10.7,7,2153.9072,-1
BEL116,09/09/2016,12.7,13,2304.7007,-1
BEL116,09/09/2016,12.1,7,2304.7007,-1
BEL116,09/10/2016,13.2,16,2141.717,-1
BEL116,09/11/2016,7.9,13,2110.946,-1
BEL116,09/12/2016,3.3,2,2201.3792,-1
BEL116,09/12/2016,5.1,14,2201.3792,-1
BEL116,09/13/2016,6.5,9,1908.5994,-1
BEL116,09/14/2016,8.5,9,2734.4724,-1
BEL116,09/15/2016,4,4,1075.4768,-1
BEL116,09/15/2016,3.9,4,1075.4768,-1
BEL116,09/15/2016,5.6,9,1075.4768,-1
BEL116,09/16/2016,5.1,9,1210.4819,-1
BEL116,09/17/2016,5.7,11,1312.9978,-1
BEL116,09/18/2016,5,10,1471.5779,-1
BEL116,09/18/2016,5.6,11,1471.5779,-1
BEL116,09/19/2016,2.6,14,427.1941,-1
BEL116,09/20/2016,9.2,6,1031.7102,-1
BEL116,09/21/2016,10,6,1019.51996,-1
BEL116,09/21/2016,9.7,6,1019.51996,-1
BEL116,09/21/2016,11,5,1019.51996,-1
BEL116,09/22/2016,10.1,22,1353.4886,-1
BEL116,09/23/2016,12.2,2,1390.3278,0
BEL116,09/24/2016,10,7,851.48846,0
BEL116,09/24/2016,11.4,7,851.48846,0
BEL116,09/25/2016,7,8,1485.6476,0
BEL116,09/26/2016,6.1,13,969.524,0
BEL116,09/27/2016,6,20,1240.8232,0
BEL116,09/27/2016,8.2,20,1240.8232,0
BEL116,09/28/2016,9,13,817.2807,0
BEL116,09/29/2016,2.1,12,955.02466,0
BEL116,09/30/2016,1.5,10,845.1517,0
BEL116,09/30/2016,4.8,5,845.1517,0
BEL116,10/01/2016,4.2,11,647.42334,-1
BEL116,10/02/2016,7,12,848.53485,-1
BEL116,10/03/2016,6,4,1876.1101,-1
BEL116,10/03/2016,6,12,1876.1101,-1
BEL116,10/03/2016,8,6,1876.1101,-1
BEL116,10/04/2016,8.8,6,924.73706,-1
BEL116,10/05/2016,8.7,6,1127.7819,-1
BEL116,10/06/2016,4.7,21,715.73145,-1
BEL116,10/06/2016,6.7,4,715.73145,-1
BEL116,10/07/2016,8.1,6,748.16705,-1
BEL116,10/08/2016,7.1,7,425.52942,-1
BEL116,10/09/2016,2,8,1611.2014,-1
BEL116,10/09/2016,6.2,12,1611.2014,-1
BEL116,10/10/2016,5.5,13,1601.4814,-1
BEL116,10/11/2016,7.8,22,1009.1556,-1
BEL116,10/12/2016,4.2,13,1006.4705,-1
BEL116,10/12/2016,7.1,13,1006.4705,-1
BEL116,10/13/2016,9.2,8,1159.1434,-1
BEL116,10/14/2016,8,6,1078.2693,-1
BEL116,10/15/2016,4.9,9,1010.06854,-1
BEL116,10/15/2016,4.8,12,1010.06854,-1
BEL116,10/15/2016,7.9,12,1010.06854,-1
BEL116,10/16/2016,8.5,3,678.57007,-1
BEL116,10/17/2016,13,14,1533.8715,-1
BEL116,10/18/2016,11,3,1120.9618,-1
BEL116,10/18/2016,12.4,9,1120.9618,-1
BEL116,10/19/2016,9.7,10,1487.742,-1
BEL116,10/20/2016,12,4,1040.7856,-1
BEL116,10/21/2016,3.3,8,1261.8204,-1
BEL116,10/21/2016,4.5,8,1261.8204,-1
BEL116,10/22/2016,4.7,14,2147.7852,-1
BEL116,10/23/2016,6.7,14,2090.9692,-1
BEL116,10/24/2016,5.1,20,2259.7524,-1
BEL116,10/24/2016,8.3,4,2259.7524,-1
BEL116,10/25/2016,7,10,1682.1409,-1
BEL116,10/26/2016,7.9,14,1287.1138,-1
BEL116,10/27/2016,5.9,11,856.2679,-1
BEL116,10/27/2016,5.8,4,856.2679,-1
BEL116,10/27/2016,9,4,856.2679,-1
BEL116,10/28/2016,7.5,11,1240.1787,-1
BEL116,10/29/2016,11.8,9,549.0962,-1
BEL116,10/30/2016,9.4,9,1313.4811,-1
BEL116,10/30/2016,12,5,1313.4811,-1
BEL116,10/31/2016,6,7,1201.7286,-1
BEL116,11/01/2016,7.4,15,761.485,-1
BEL116,11/02/2016,10.2,18,472.30322,-1
BEL116,11/02/2016,13,11,472.30322,-1
BEL116,11/03/2016,,,1801.8412,-1
BEL116,11/04/2016,6.6,7,1569.5828,-1
BEL116,11/05/2016,5,8,1185.5645,-1
BEL116,11/05/2016,8.2,9,1185.5645,-1
BEL116,11/06/2016,6.5,14,1454.9304,-1
BEL116,11/07/2016,5.1,9,918.0781,-1
BEL116,11/08/2016,6.4,9,660.95605,-1
BEL116,11/08/2016,6.3,13,660.95605,-1
BEL116,11/08/2016,9.4,11,660.95605,-1
BEL116,11/09/2016,11.3,14,810.8902,-1
BEL116,11/10/2016,6.4,12,1262.8944,-1
BEL116,11/11/2016,4.3,17,2029.5885,-1
BEL116,11/11/2016,7.5,13,2029.5885,-1
BEL116,11/12/2016,6.2,10,1368.9009,-1
BEL116,11/13/2016,12,11,686.46423,-1
BEL116,11/14/2016,10.5,19,620.8949,-1
BEL116,11/14/2016,13.7,13,620.8949,-1
BEL116,11/15/2016,13.1,19,865.55817,-1
BEL116,11/16/2016,17.7,16,1907.955,-1
BEL116,11/17/2016,8.1,16,1068.0122,-1
BEL116,11/17/2016,12.9,15,1068.0122,-1
BEL116,11/18/2016,14,17,460.81116,-1
BEL116,11/19/2016,16.9,12,1602.7166,-1
BEL116,11/20/2016,0.8,7,2032.3273,-1
BEL116,11/20/2016,1.6,15,2032.3273,-1
BEL116,11/20/2016,3.9,13,2032.3273,-1
BEL116,11/21/2016,5.6,14,1774.5072,-1
BEL116,11/22/2016,7.2,15,1517.5463,-1
BEL116,11/23/2016,8.5,11,808.1514,-1
BEL116,11/23/2016,13.3,18,808.1514,-1
BEL116,11/24/2016,19.8,13,419.6759,-1
BEL116,11/25/2016,29.3,17,645.86597,-1
BEL116,11/26/2016,8,10,1589.0764,-1
BEL116,11/26/2016,12.9,15,1589.0764,-1
BEL116,11/27/2016,9.3,19,1508.5244,-1
BEL116,11/28/2016,12.7,6,875.38556,-1
BEL116,11/29/2016,6.1,9,841.6074,-1
BEL116,11/29/2016,8.4,12,841.6074,-1
BEL116,11/30/2016,9.2,18,703.54126,-1
BEL116,12/01/2016,7.2,14,1909.8882,-1
BEL116,12/02/2016,3.6,11,1725.3168,-1
BEL116,12/02/2016,3.5,3,1725.3168,-1
BEL116,12/03/2016,,,1651.907,-1
BEL116,12/04/2016,,,1073.8657,-1
BEL116,12/05/2016,3.5,12,1130.7354,-1
BEL116,12/06/2016,5.1,9,573.6914,-1
BEL116,12/07/2016,9.2,7,942.7807,-1
BEL116,12/08/2016,6.9,7,1871.7065,-1
BEL116,12/08/2016,7.9,7,1871.7065,-1
BEL116,12/09/2016,4.5,16,1903.3367,-1
BEL116,12/10/2016,6.2,7,1609.9126,-1
BEL116,12/11/2016,7.7,10,1040.6245,-1
BEL116,12/11/2016,9.2,9,1040.6245,-1
BEL116,12/12/2016,7.3,13,733.82874,-1
BEL116,12/13/2016,9.1,17,783.07294,-1
BEL116,12/14/2016,8.2,7,1236.3123,-1
BEL116,12/14/2016,8.5,13,1236.3123,-1
BEL116,12/14/2016,9.5,7,1236.3123,-1
BEL116,12/15/2016,6.1,16,2409.794,-1
BEL116,12/16/2016,5.4,13,1441.8811,-1
BEL116,12/17/2016,10,2,693.71387,-1
BEL116,12/17/2016,11,14,693.71387,-1
BEL116,12/18/2016,8.3,9,933.92,-1
BEL116,12/19/2016,5.8,9,1062.8032,-1
BEL116,12/20/2016,9.7,4,724.807,-1
BEL116,12/20/2016,10.7,4,724.807,-1
BEL116,12/21/2016,10.3,9,529.70996,-1
BEL116,12/22/2016,10.4,9,1764.0354,-1
BEL116,12/23/2016,11.9,11,1386.676,-1
BEL116,12/23/2016,12.4,10,1386.676,-1
BEL116,12/24/2016,12.1,11,444.8081,-1
BEL116,12/25/2016,11.1,14,746.5023,-1
BEL116,12/26/2016,12,6,404.9618,-1
BEL116,12/26/2016,12.3,6,404.9618,-1
BEL116,12/26/2016,12.7,6,404.9618,-1
BEL116,12/27/2016,5.5,5,1255.1614,-1
BEL116,12/28/2016,5.6,22,1234.6475,-1
BEL116,12/29/2016,5.2,2,1889.0521,-1
BEL116,12/29/2016,7.5,7,1889.0521,-1
BEL116,12/30/2016,3.7,7,2329.618,-1
BEL116,12/31/2016,4,8,1661.6807,-1
BEL116,01/01/2017,6.1,13,1024.8538,-1
BEL116,01/01/2017,7.5,20,1024.8538,-1
BEL116,01/02/2017,8.5,20,502.0254,-1
BEL116,01/03/2017,4.2,13,502.0254,-1
BEL116,01/04/2017,2.3,12,2145.4705,-1
BEL116,01/04/2017,4.8,10,2145.4705,-1
BEL116,01/05/2017,5.1,5,1844.9067,-1
BEL116,01/06/2017,5.6,11,1286.073,-1
BEL116,01/07/2017,12.3,12,1248.5095,-1
BEL116,01/07/2017,12.1,4,1248.5095,-1
BEL116,01/07/2017,11.3,12,1248.5095,-1
BEL116,01/08/2017,7.4,6,2050.254,-1
BEL116,01/09/2017,5.7,6,1159.4146,-1
BEL116,01/10/2017,7.1,6,739.9275,-1
BEL116,01/10/2017,7,21,739.9275,-1
BEL116,01/11/2017,8,4,950.61707,-1
BEL116,01/12/2017,6.6,6,1005.20935,-1
BEL116,01/13/2017,4.7,7,880.5542,-1
BEL116,01/13/2017,4.8,8,880.5542,-1
BEL116,01/14/2017,3.5,12,454.5006,-1
BEL116,01/15/2017,7.3,13,921.34534,-1
BEL116,01/16/2017,13,22,502.13672,-1
BEL116,01/16/2017,12.7,13,502.13672,-1
BEL116,01/17/2017,13.7,13,388.33313,-1
BEL116,01/18/2017,7.3,8,1294.1423,-1
BEL116,01/19/2017,3.8,6,924.0722,-1
BEL116,01/19/2017,2.7,9,924.0722,-1
BEL116,01/20/2017,8.1,12,355.7224,-1
BEL116,01/21/2017,7,12,226.33704,-1
BEL116,01/22/2017,6,3,385.32812,-1
BEL116,01/22/2017,5,14,385.32812,-1
BEL116,01/23/2017,1,3,1159.1919,-1
BEL116,01/24/2017,1.5,9,1342.2235,-1
BEL116,01/25/2017,3,10,1049.4508,-1
BEL116,01/25/2017,2.3,4,1049.4508,-1
BEL116,01/26/2017,3.5,8,2072.2354,-1
BEL116,01/27/2017,-0.2,8,2283.2031,-1
BEL116,01/28/2017,3.4,14,1903.6727,-1
BEL116,01/28/2017,2.3,14,1903.6727,-1
BEL116,01/29/2017,4.7,20,1893.6558,-1
BEL116,01/30/2017,6.1,4,2307.689,-1
BEL116,01/31/2017,4.2,10,2131.0015,-1
BEL116,01/31/2017,4.3,14,2131.0015,-1
BEL116,01/31/2017,4.9,11,2131.0015,-1
BEL116,02/01/2017,4.2,4,964.0286,-1
BEL116,02/02/2017,4.5,4,2103.5105,-1
BEL116,02/03/2017,5.5,11,1805.7294,-1
BEL116,02/03/2017,5.1,9,1805.7294,-1
BEL116,02/04/2017,6.8,9,1660.0942,-1
BEL116,02/05/2017,9.5,5,1537.2198,-1
BEL116,02/06/2017,11.8,7,903.7044,-1
BEL116,02/06/2017,12.5,15,903.7044,-1
BEL116,02/07/2017,9.8,18,1538.3329,-1
BEL116,02/08/2017,8.9,11,1776.0681,-1
BEL116,02/09/2017,3,7,2663.4014,-1
BEL116,02/09/2017,3.8,8,2663.4014,-1
BEL116,02/10/2017,3.9,9,1995.7172,-1
BEL116,02/11/2017,9.5,14,722.1196,-1
BEL116,02/12/2017,10.7,9,625.8458,-1
BEL116,02/12/2017,10.5,9,625.8458,-1
BEL116,02/12/2017,11.6,13,625.8458,-1
BEL116,02/13/2017,2.8,11,2280.0312,-1
BEL116,02/14/2017,6.5,14,776.9346,-1
BEL116,02/15/2017,5.5,12,2060.048,-1
BEL116,02/15/2017,5,17,2060.048,-1
BEL116,02/16/2017,2.3,13,2223.825,-1
BEL116,02/17/2017,6.7,10,1119.959,-1
BEL116,02/18/2017,8.9,11,885.5626,-1
BEL116,02/18/2017,9.3,19,885.5626,-1
BEL116,02/19/2017,9.7,13,1508.3933,-1
BEL116,02/20/2017,6.9,19,1290.7476,-1
BEL116,02/21/2017,4.6,16,851.5607,-1
BEL116,02/21/2017,3.8,16,851.5607,-1
BEL116,02/22/2017,9.6,15,526.73376,-1
BEL116,02/23/2017,7.6,17,1746.4625,-1
BEL116,02/24/2017,4.1,12,1778.1827,-1
BEL116,02/24/2017,4,7,1778.1827,-1
BEL116,02/24/2017,4.3,15,1778.1827,-1
BEL116,02/25/2017,3.9,13,2084.701,-1
BEL116,02/26/2017,5,14,2328.3906,-1
BEL116,02/27/2017,7,15,1364.5947,-1
BEL116,02/27/2017,7.8,11,1364.5947,-1
BEL116,02/28/2017,5.8,18,1034.9819,-1
BEL116,03/01/2017,7,13,2213.0847,-1
BEL116,03/02/2017,2.7,17,2533.1814,-1
BEL116,03/02/2017,2.7,10,2533.1814,-1
BEL116,03/03/2017,3.6,15,2965.245,-1
BEL116,03/04/2017,4.2,19,2158.7148,-1
BEL116,03/05/2017,3.4,6,1137.4885,-1
BEL116,03/05/2017,3.1,9,1137.4885,-1
BEL116,03/06/2017,5.8,12,673.87146,-1
BEL116,03/07/2017,8.9,18,1626.5375,-1
BEL116,03/08/2017,2,14,2751.0498,-1
BEL116,03/08/2017,2.1,11,2751.0498,-1
BEL116,03/08/2017,1.8,3,2751.0498,-1
BEL116,03/09/2017,4.7,12,3364.6426,-1
BEL116,03/10/2017,3.4,9,2795.0686,-1
BEL116,03/11/2017,2.9,7,2393.6677,-1
BEL116,03/11/2017,2.8,7,2393.6677,-1
BEL116,03/12/2017,5.1,7,2194.2195,-1
BEL116,03/13/2017,5.5,16,1272.105,-1
BEL116,03/14/2017,3.9,7,1383.0146,-1
BEL116,03/14/2017,3.9,10,1383.0146,-1
BEL116,03/15/2017,3.2,9,2041.0717,-1
BEL116,03/16/2017,5.7,13,1702.0541,-1
BEL116,03/17/2017,7.5,17,1466.3223,-1
BEL116,03/17/2017,7.8,7,1466.3223,-1
BEL116,03/18/2017,9.2,13,1392.5864,-1
BEL116,03/19/2017,6.4,7,1569.5522,-1
BEL116,03/20/2017,5.9,16,1185.1803,-1
BEL116,03/20/2017,6.2,13,1185.1803,-1
BEL116,03/20/2017,5.9,2,1185.1803,-1
BEL116,03/21/2017,10.4,14,1666.8279,-1
BEL116,03/22/2017,3.8,9,1996.2737,-1
BEL116,03/23/2017,4.5,9,1334.9335,-1
BEL116,03/23/2017,5,4,1334.9335,-1
BEL116,03/24/2017,7.2,4,659.9033,-1
BEL116,03/25/2017,10.1,9,2228.3882,-1
BEL116,03/26/2017,7.1,9,610.1526,-1
BEL116,03/26/2017,8.5,11,610.1526,-1
BEL116,03/27/2017,6.9,10,1144.7229,-1
BEL116,03/28/2017,6.8,11,677.6,-1
BEL116,03/29/2017,2.5,14,1720.3071,-1
BEL116,03/29/2017,2.6,6,1720.3071,-1
BEL116,03/30/2017,3.4,7,971.597,-1
BEL116,03/31/2017,2.8,4,533.41174,-1
BEL116,04/01/2017,3,13,1429.5378,-1
BEL116,04/01/2017,3.1,10,1429.5378,-1
BEL116,04/01/2017,4.8,7,1429.5378,-1
BEL116,04/02/2017,2.7,15,1890.929,-1
BEL116,04/03/2017,3.9,5,1432.8768,-1
BEL116,04/04/2017,4,6,2635.2427,-1
BEL116,04/04/2017,3.6,4,2635.2427,-1
BEL116,04/05/2017,3,3,1544.343,0
BEL116,04/06/2017,4,7,1156.5764,0
BEL116,04/07/2017,1.1,8,2083.421,0
BEL116,04/07/2017,0.8,17,2083.421,0
BEL116,04/08/2017,2.1,4,1822.313,0
BEL116,04/09/2017,3.4,12,1461.8146,0
BEL116,04/10/2017,7.4,9,1287.0747,0
BEL116,04/10/2017,7.5,13,1287.0747,0
BEL116,04/11/2017,9.1,9,2215.5889,0
BEL116,04/12/2017,6.7,11,1825.7075,0
BEL116,04/13/2017,4.6,10,1525.6448,0
BEL116,04/13/2017,5,3,1525.6448,0
BEL116,04/13/2017,4.2,4,1525.6448,0
BEL116,04/14/2017,6.7,5,1511.0646,0
